order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ04825,2018-09-07,16:16:54,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 3)]",477.0,-37.8176138,144.9730313,0,8.117,
ORDI09211,2018-07-28,14:55:46,Lunch,NS,"[('Burger', 2), ('Chicken', 5)]",222.0,-37.8139932,144.9601685,0,8.179,16.2373767
ORDA06239,2018-04-27,11:43:05,Breakfast,BK,"[('Pancake', 4), ('Coffee', 10), ('Cereal', 1)]",193.0,-37.8005886,144.9424587,0,9.533,14.5758615
ORDB07794,2018-05-07,12:03:22,Lunch,TP,"[('Chicken', 4), ('Fries', 1)]",140.0,-37.8073136,144.9556261,0,9.171,12.7862098
ORDC03558,2018-08-07,15:16:03,Lunch,,"[('Salad', 7), ('Burger', 7), ('Fries', 8), ('Steak', 4)]",613.4,-37.8093322,144.9731214,0,,12.9613452
ORDB04446,2018-08-07,15:16:03,Lunch,TP,"[('Chicken', 6), ('Salad', 3), ('Steak', 1), ('Fries', 9), ('Burger', 7)]",613.6,-37.8095974,144.9535538,0,9.039,12.3631406
ORDX04971,2018-10-07,17:17:44,Dinner,,"[('Salmon', 2), ('Shrimp', 1)]",136.0,-37.8086109,144.955484,0,8.193,17.5880421
ORDZ00470,2018-09-14,16:27:02,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 2)]",125.0,-37.8149291,144.9605095,0,8.297,14.3164801
ORDB02623,2018-07-08,14:15:12,Lunch,TP,"[('Fries', 6), ('Salad', 8), ('Burger', 2), ('Steak', 5), ('Chicken', 4)]",624.6,-37.8147157,144.9400839,0,10.149,15.0116391
ORDY03872,2018-07-20,14:35:29,Lunch,TP,"[('Burger', 9), ('Steak', 1), ('Chicken', 1), ('Fries', 5), ('Salad', 7)]",536.4,-37.8171439,144.9533633,0,8.593,12.3671066
ORDB03574,2018-01-17,08:30:25,Breakfast,TP,"[('Eggs', 5), ('Cereal', 7), ('Coffee', 5)]",294.5,-37.8064417,144.9579988,1,9.112,5.5829698
ORDI10410,2018-02-14,09:21:07,Breakfast,NS,"[('Eggs', 5), ('Cereal', 10), ('Pancake', 1), ('Coffee', 3)]",366.75,-37.8207972,144.9942398,0,9.791,
ORDX00194,2018-03-07,10:01:41,Breakfast,BK,"[('Pancake', 5), ('Coffee', 3), ('Eggs', 9), ('Cereal', 10)]",551.75,-37.8071932,144.9674688,0,7.027,11.3822981
ORDI06887,2018-08-22,15:46:28,Lunch,NS,"[('Chicken', 4), ('Fries', 5), ('Burger', 7), ('Salad', 1)]",422.2,-37.8201111,144.9684911,0,8.615,14.2349494
ORDZ01901,2018-03-13,10:21:58,Breakfast,NS,"[('Eggs', 1), ('Pancake', 6)]",167.5,-37.8223778,144.9752217,0,9.164,14.0704819
