order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ06730,2018-12-16,19:39:43,Dinner,NS,"[('Fish&Chips', 10), ('Salmon', 4)]",514.0,-37.8123179,144.9658842,0,7.684,15.800912
ORDJ07667,2018-07-17,14:25:21,Lunch,TP,"[('Chicken', 8), ('Fries', 4), ('Steak', 6), ('Salad', 7), ('Burger', 4)]",818.4,-37.8088022,144.9484037,0,9.639,12.7922658
ORDX05249,2018-08-05,15:05:54,Lunch,BK,"[('Burger', 8), ('Steak', 7), ('Salad', 3), ('Chicken', 3)]",710.6,-37.8212868,144.9492181,0,9.188,17.1934359
ORDB09943,2018-07-25,14:45:38,Lunch,TP,"[('Burger', 3), ('Fries', 8), ('Steak', 1), ('Chicken', 8)]",490.0,-37.8117423,144.9563056,0,8.66,11.6424621
ORDJ06735,2018-02-10,09:21:07,Breakfast,TP,"[('Pancake', 2), ('Coffee', 5), ('Cereal', 1), ('Eggs', 2)]",151.0,-37.8089463,144.9665017,0,8.855,13.0400475
ORDZ06180,2018-10-29,17:58:18,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 3), ('Salmon', 6)]",626.0,-37.8196174,144.9687616,0,9.307,14.8599996
ORDB00228,2018-04-29,11:53:14,Breakfast,TP,"[('Eggs', 2), ('Pancake', 4), ('Cereal', 2), ('Coffee', 8)]",243.0,-37.804507,144.9693603,0,9.503,6.74081395
ORDK04754,2018-05-25,12:43:56,Lunch,BK,"[('Chicken', 3), ('Fries', 6)]",168.0,-37.8026913,144.9635558,0,7.77,14.0282671
ORDC06244,2018-07-01,13:54:55,Lunch,NS,"[('Salad', 1), ('Steak', 2), ('Burger', 8)]",355.2,-37.8134705,144.9657344,0,7.84,15.3400198
ORDZ09001,2018-11-10,18:18:35,Dinner,NS,"[('Shrimp', 4), ('Pasta', 1)]",243.5,-37.8162805,144.9669955,0,8.18,16.4805473
ORDC03832,2018-10-23,17:48:10,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 5), ('Pasta', 2)]",400.0,-37.8071253,144.9486282,0,8.66,14.3531759
ORDI02955,2018-10-05,17:07:36,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 4)]",180.0,-37.8157742,144.969369,0,7.991,13.6270861
ORDY01328,2018-04-21,11:32:57,Breakfast,TP,"[('Coffee', 2), ('Eggs', 2), ('Pancake', 4)]",156.0,-37.8038685,144.9535998,0,9.661,13.6646319
ORDY00866,2018-06-17,13:34:38,Lunch,TP,"[('Salad', 5), ('Fries', 6), ('Burger', 1), ('Chicken', 4), ('Steak', 10)]",767.0,-37.8073287,144.9687324,0,9.174,14.2412145
ORDB08648,2018-07-31,14:55:46,Lunch,TP,"[('Chicken', 4), ('Salad', 7), ('Fries', 8), ('Burger', 6), ('Steak', 10)]",980.4,-37.799685,144.9624435,0,9.827,12.9004652
ORDC02648,2018-08-23,15:46:28,Lunch,NS,"[('Salad', 6), ('Steak', 10)]",553.2,-37.8231189,144.9885019,0,9.443,14.6888144
ORDJ05140,2018-02-04,09:00:50,Breakfast,TP,"[('Eggs', 3), ('Pancake', 5), ('Cereal', 1), ('Coffee', 9)]",275.75,-37.8158223,144.9927827,0,10.125,14.1430231
ORDC00588,2018-08-03,15:05:54,Lunch,NS,"[('Chicken', 1), ('Burger', 2), ('Steak', 10)]",544.0,-37.8121538,144.9739321,0,7.626,12.7596465
ORDK06699,2018-12-26,19:49:51,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 10), ('Pasta', 4), ('Salmon', 1)]",761.0,-37.804787,144.9574515,0,8.036,15.3184356
ORDZ02472,2018-02-24,09:41:24,Breakfast,NS,"[('Cereal', 7), ('Coffee', 7), ('Pancake', 1), ('Eggs', 2)]",267.75,-37.8117936,145.008416,0,10.241,17.5295035
ORDJ03789,2018-01-15,08:20:16,Breakfast,TP,"[('Cereal', 4), ('Pancake', 10), ('Coffee', 3), ('Eggs', 1)]",371.0,-37.8072045,144.95692,1,9.232,5.8442759
ORDB07035,2018-10-01,16:57:27,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 9)]",561.0,-37.817899,144.9502679,0,8.873,12.777278
ORDK05285,2018-12-23,19:49:51,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 6), ('Pasta', 6), ('Shrimp', 10)]",1161.0,-37.8090669,144.9552079,0,8.278,18.202603
ORDI03880,2018-04-28,11:53:14,Breakfast,NS,"[('Cereal', 6), ('Eggs', 7), ('Coffee', 6)]",325.0,-37.8026649,144.9557873,0,7.662,14.7613142
ORDB09506,2018-04-03,11:02:32,Breakfast,TP,"[('Pancake', 6), ('Coffee', 3)]",168.0,-37.8115793,144.9835885,0,9.402,11.580176
ORDK08623,2018-07-30,14:55:46,Lunch,BK,"[('Steak', 4), ('Salad', 5), ('Burger', 1), ('Fries', 4), ('Chicken', 10)]",665.0,-37.8246357,144.959284,0,8.714,14.0632529
ORDC00390,2018-07-15,14:25:21,Lunch,NS,"[('Burger', 9), ('Fries', 7), ('Chicken', 5), ('Salad', 7)]",643.4,-37.8103422,144.9550359,0,8.229,15.682753
ORDY00178,2018-10-27,17:58:18,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 4)]",167.5,-37.8185902,144.9991856,0,10.515,16.1653558
ORDJ01688,2018-12-14,19:29:34,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 2), ('Salmon', 7), ('Shrimp', 10)]",1007.0,-37.8201555,144.948499,0,8.93,13.2538739
ORDZ10610,2018-03-11,10:11:49,Breakfast,NS,"[('Coffee', 10), ('Pancake', 3), ('Cereal', 8), ('Eggs', 4)]",403.75,-37.8104759,144.9669605,0,7.371,14.2981948
ORDK07414,2018-04-09,11:12:40,Breakfast,BK,"[('Coffee', 6), ('Cereal', 6)]",171.0,-37.8010132,144.9775605,0,7.065,11.5759574
ORDZ09358,2018-09-01,15:56:37,Lunch,NS,"[('Burger', 6), ('Fries', 6), ('Chicken', 6), ('Salad', 6), ('Steak', 7)]",868.2,-37.8166863,144.954276,0,8.856,15.8952464
ORDX01829,2018-10-11,17:17:44,Dinner,BK,"[('Shrimp', 4), ('Salmon', 9), ('Fish&Chips', 5), ('Pasta', 7)]",952.5,-37.8120953,144.9534154,0,8.426,14.6516129
