order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB10395,2018-23-03,10:42:15,Breakfast,TP,"[('Pancake', 5), ('Cereal', 6)]",247.25,-37.8209822,144.9845129,0,9.057,12.3614875
ORDB00999,2018-08-19,15:36:20,Lunch,TP,"[('Steak', 8), ('Salad', 3), ('Chicken', 4), ('Burger', 9), ('Fries', 5)]",878.6,-37.8243312,144.9524688,0,8.298,13.245199
ORDC02321,2018-07-28,14:55:46,Lunch,NS,"[('Fries', 3), ('Salad', 2), ('Chicken', 8), ('Steak', 5)]",551.4,-37.7998792,144.9687102,0,6.363,13.882847
ORDK01515,2018-06-03,13:04:13,Lunch,BK,"[('Burger', 10), ('Chicken', 8)]",566.0,37.8051282,144.9723322,0,6.937,15.4764623
ORDK00842,2018-04-19,11:32:57,Breakfast,BK,"[('Eggs', 10), ('Pancake', 3), ('Cereal', 1), ('Coffee', 4)]",343.75,-37.8159739,144.9724644,0,6.94,11.8432098
ORDJ10364,2018-20-11,18:38:52,Dinner,TP,"[('Shrimp', 4), ('Salmon', 10), ('Fish&Chips', 5)]",801.0,-37.8240755,144.9901132,0,9.465,13.8814519
ORDB02685,2018-03-28,10:52:23,Dinner,TP,"[('Coffee', 5), ('Eggs', 9), ('Cereal', 10)]",445.5,-37.7990413,144.9541571,0,9.94,12.0489098
ORDZ00802,2018-11-27,18:59:09,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 1), ('Shrimp', 5), ('Pasta', 4)]",526.0,-37.8255375,144.9668224,0,9.301,15.3959843
ORDY07473,2018-02-02,09:00:50,Breakfast,TP,"[('Coffee', 1), ('Eggs', 3), ('Pancake', 3), ('Cereal', 9)]",335.25,-37.8171028,144.9533445,0,8.598,11.1886438
ORDA05991,2018-05-24,12:43:56,Lunch,BK,"[('Salad', 8), ('Chicken', 6)]",329.6,-37.8231627,144.9790985,0,7.207,13.1604178
ORDY01348,2018-04-19,11:32:57,Breakfast,TP,"[('Pancake', 5), ('Coffee', 4), ('Cereal', 7)]",298.25,-37.8142821,144.9744207,0,8.523,11.7239946
ORDY07376,2018-06-21,13:34:38,Lunch,TP,"[('Chicken', 1), ('Salad', 9), ('Fries', 5), ('Steak', 7), ('Burger', 9)]",840.8,-37.8044471,144.9616909,0,9.24,12.9375645
ORDB05040,2018-09-06,16:16:54,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 2)]",394.0,-37.8190503,144.9768798,0,8.596,12.4216527
ORDA08026,2018-12-31,20:00:00,Dinner,BK,"[('Shrimp', 9), ('Fish&Chips', 6)]",696.0,-37.8044999,145.0020283,0,4.755,11.5192802
ORDC07883,2018-01-19,08:30:25,Breakfast,NS,"[('Coffee', 5), ('Cereal', 2)]",79.5,37.8061196,144.9561539,0,8.267,13.3109469
ORDJ05678,2018-02-27,09:51:32,Breakfast,TP,"[('Eggs', 10), ('Cereal', 5)]",325.0,-37.8063974,144.9317947,0,7.695,14.0021379
ORDI08407,2018-02-25,09:41:24,Breakfast,NS,"[('Coffee', 7), ('Cereal', 7), ('Pancake', 7)]",369.25,-37.8153134,144.959636,0,8.399,15.7976171
ORDA08039,2018-23-02,09:41:24,Breakfast,BK,"[('Cereal', 3), ('Eggs', 5), ('Coffee', 7), ('Pancake', 7)]",395.25,-37.8161748,144.9602547,0,8.079,13.3327344
ORDK06350,2018-08-20,15:36:20,Lunch,BK,"[('Burger', 10), ('Salad', 6)]",413.2,-37.8036897,144.9549765,1,8.236,13.4818289
ORDX04072,2018-04-30,11:53:14,Breakfast,BK,"[('Cereal', 1), ('Coffee', 7), ('Pancake', 6), ('Eggs', 4)]",307.0,-37.7997227,144.9552575,0,8.5,13.0037653
ORDK00930,2018-04-14,11:22:49,Lunch,BK,"[('Eggs', 8), ('Pancake', 6), ('Cereal', 1)]",342.5,-37.8194217,144.9549165,0,8.677,15.9080415
ORDJ10495,2018-06-08,13:14:21,Breakfast,TP,"[('Salad', 10), ('Burger', 7), ('Steak', 1)]",434.0,-37.8165186,144.9646209,0,7.872,10.9990983
ORDX10109,2018-09-08,16:16:54,Dinner,BK,"[('Salad', 10), ('Pasta', 3)]",622.5,-37.8195356,144.9616516,0,8.013,17.6034679
ORDJ04548,08-10-2018,17:17:44,Dinner,TP,"[('Salmon', 9), ('Shrimp', 9)]",855.0,-37.8146652,144.957788,0,8.297,12.7472333
ORDJ04694,2018-10-17,17:38:01,Dinner,TP,"[('Shrimp', 6), ('Salmon', 6)]",526.0,-37.8031607,144.9500698,0,9.973,14.1398756
ORDC10947,2018-05-19,12:33:48,Lunch,NS,"[('Burger', 10), ('Steak', 7)]",625.0,-37.8050872,144.9676227,0,6.764,14.0807259
ORDB08206,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 9), ('Shrimp', 6)]",749.0,-37.8202322,144.9687329,0,7.623,14.2266656
ORDY05662,2018-09-23,16:47:19,Dinner,TP,"[('Pasta', 10), ('Shrimp', 1), ('Salmon', 8), ('Fish&Chips', 5)]",832.0,-37.8059977,144.9559457,0,9.277,14.5917418
ORDX10061,2018-01-23,08:40:33,Dinner,BK,"[('Pancake', 7), ('Eggs', 6), ('Coffee', 6)]",346.75,-37.8190066,144.9541055,0,8.703,12.9996055
ORDC10613,2018-12-31,20:00:00,Dinner,NS,"[('Shrimp', 10), ('Salmon', 9), ('Fish&Chips', 8), ('Pasta', 1)]",1216.5,-37.8048737,145.0036689,0,9.004,15.6710328
ORDY08699,2018-10-23,17:48:10,Dinner,TP,"[('Pasta', 2), ('Salmon', 1), ('Fish&Chips', 7)]",341.0,145.0099629,-37.8109254,0,12.337,15.5256481
ORDC02287,2018-01-25,08:40:33,Breakfast,NS,"[('Shrimp', 2), ('Eggs', 4), ('Pancake', 6), ('Cereal', 8)]",416.5,-37.8132588,144.9626345,0,7.971,13.107192
ORDC10867,2018-04-21,11:32:57,Breakfast,NS,"[('Pancake', 1), ('Burger', 4)]",54.25,-37.8188198,144.9533123,0,9.231,16.999719
ORDK09758,2018-01-22,08:40:33,Breakfast,BK,"[('Pancake', 10), ('Coffee', 6)]",191.5,-37.806898,144.9541113,0,8.352,13.0754478
ORDX06916,2018-08-22,15:46:28,Lunch,BK,"[('Burger', 10), ('Salad', 1), ('Chicken', 5), ('Fries', 4)]",535.2,144.9684911,-37.8201111,0,7.695,13.5498193
ORDI02873,2018-04-05,11:02:32,Breakfast,NS,"[('Coffee', 8), ('Pancake', 7), ('Cereal', 1), ('Eggs', 5)]",360.75,-37.8177257,144.9518751,0,5.189,14.2557462
ORDB00787,2018-08-11,15:16:03,Lunch,TP,"[('Burger', 4), ('Fries', 3), ('Chicken', 9), ('Steak', 3)]",583.0,-37.819088,144.9517341,0,8.652,13.6359644
ORDX04158,2018-07-15,14:25:21,Lunch,BK,"[('Salad', 3), ('Steak', 3), ('Burger', 10)]",496.6,-37.7996234,144.9354344,0,12.753,21.19888
ORDJ05711,2018-02-25,09:41:24,Breakfast,TP,"[('Coffee', 2), ('Eggs', 1), ('Cereal', 1), ('Pancake', 9)]",276.25,-37.8158954,144.9571814,0,8.28,12.6749588
ORDJ02327,2018-12-12,19:29:34,Dinner,TP,"[('Pasta', 7), ('Salmon', 5), ('Shrimp', 8), ('Fish&Chips', 5)]",1004.5,37.8145142,144.9659007,0,8.281,12.9507996
ORDJ02233,2018-01-26,08:50:42,Lunch,TP,"[('Pancake', 10), ('Coffee', 10), ('Eggs', 7)]",471.5,-37.8248453,144.98898,0,9.253,12.7437753
ORDK07776,2018-09-21,16:37:10,Dinner,BK,"[('Pasta', 6), ('Shrimp', 6), ('Fish&Chips', 1), ('Salmon', 7)]",811.0,-37.8202287,144.9576835,0,9.795,14.9772755
ORDA02932,2018-26-08,15:46:28,Lunch,BK,"[('Fries', 6), ('Burger', 7), ('Steak', 2), ('Salad', 7)]",499.4,-37.8140484,144.9379666,0,10.187,19.0225276
ORDZ08900,2018-07-16,14:25:21,Lunch,NS,"[('Chicken', 4), ('Salad', 10), ('Steak', 4), ('Burger', 2), ('Fries', 6)]",614.0,-37.814308,144.9431697,1,9.436,15.1714091
ORDA07461,2018-09-20,16:37:10,Dinner,BK,"[('Salmon', 10), ('Pasta', 6), ('Shrimp', 6), ('Fish&Chips', 6)]",1109.0,-37.798564,144.96594,1,8.052,14.7538982
