order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX05793,2018-03-12,10:11:49,Breakfast,BK,"[('Coffee', 4), ('Eggs', 3)]",96.0,-37.8063565,144.9829932,0,5.953,10.873936
ORDZ01649,2018-09-22,16:47:19,Dinner,NS,"[('Shrimp', 5), ('Pasta', 7)]",462.5,-37.7994083,144.9365256,0,9.242,17.2274819
ORDZ02682,2018-11-07,18:18:35,Dinner,NS,"[('Shrimp', 3), ('Salmon', 9), ('Pasta', 8)]",751.0,-37.8112673,144.9617174,0,7.744,13.4439435
ORDB07974,2018-11-10,18:18:35,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 7)]",427.0,-37.8197416,145.0100074,0,11.485,16.7695326
ORDY05020,2018-07-27,14:55:46,Lunch,TP,"[('Burger', 4), ('Chicken', 6), ('Fries', 7), ('Steak', 5), ('Salad', 4)]",693.8,-37.8115375,144.9710205,0,8.765,6.36311095
ORDX07723,2018-06-24,13:44:47,Lunch,BK,"[('Burger', 5), ('Steak', 1), ('Chicken', 5)]",360.0,-37.8030239,144.9697046,0,7.27,16.0849849
ORDA00372,2018-10-14,17:27:53,Dinner,BK,"[('Shrimp', 9), ('Pasta', 7), ('Salmon', 5), ('Fish&Chips', 2)]",953.5,-37.8239161,144.9836785,0,6.769,15.9307588
ORDI02025,2018-07-15,14:25:21,Lunch,NS,"[('Steak', 4), ('Fries', 1), ('Salad', 3), ('Chicken', 7)]",467.6,-37.8040088,144.9764088,0,6.922,14.6163953
ORDA08915,2018-10-19,17:38:01,Dinner,BK,"[('Shrimp', 7), ('Pasta', 5), ('Salmon', 7), ('Fish&Chips', 6)]",1012.5,-37.8185905,144.9669967,0,7.589,14.9533521
ORDB06421,2018-02-22,09:41:24,Breakfast,TP,"[('Pancake', 3), ('Cereal', 4), ('Eggs', 6)]",288.75,-37.80826,144.9567332,0,9.104,11.8012933
ORDB05863,2018-06-19,13:34:38,Lunch,TP,"[('Salad', 10), ('Chicken', 8), ('Steak', 6), ('Fries', 1), ('Burger', 9)]",989.0,-37.8037909,144.9733079,0,9.885,13.3232544
ORDY04701,2018-08-24,15:46:28,Lunch,TP,"[('Salad', 3), ('Fries', 4), ('Steak', 8), ('Chicken', 10)]",779.6,-37.8204917,144.951171,0,8.642,12.4706479
ORDJ10410,2018-07-16,14:25:21,Lunch,TP,"[('Chicken', 6), ('Burger', 1), ('Salad', 9)]",377.8,-37.8142266,144.9729692,0,8.528,17.87387355
ORDC06558,2018-05-22,12:33:48,Lunch,NS,"[('Salad', 10), ('Fries', 1), ('Burger', 2), ('Steak', 1), ('Chicken', 8)]",547.0,-37.8189582,144.9908093,0,9.45,15.0560343
ORDB09831,2018-11-29,18:59:09,Dinner,TP,"[('Shrimp', 1), ('Salmon', 3), ('Fish&Chips', 5)]",352.0,-37.8156881,144.9653972,0,7.906,12.0578883
ORDX08675,2018-06-08,13:14:21,Lunch,BK,"[('Chicken', 3), ('Burger', 6), ('Steak', 6), ('Fries', 10), ('Salad', 9)]",826.8,-37.8035827,144.9514507,0,8.582,14.4839151
ORDZ00098,2018-08-27,15:46:28,Lunch,NS,"[('Burger', 10), ('Steak', 10), ('Chicken', 8), ('Salad', 1), ('Fries', 7)]",1117.2,-37.8199328,144.9323719,0,9.893,15.515605
ORDZ05417,2018-02-18,09:31:16,Breakfast,NS,"[('Coffee', 4), ('Cereal', 7), ('Pancake', 4)]",274.0,-37.8082678,144.9438179,0,9.242,16.4596105
ORDC04683,2018-11-14,18:28:43,Dinner,NS,"[('Salmon', 8), ('Shrimp', 9)]",814.0,-37.8016723,144.9849211,0,7.495,14.1217536
ORDX09128,2018-09-20,16:37:10,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 7), ('Salmon', 1), ('Pasta', 5)]",801.5,-37.8238776,145.0137335,0,4.849,11.2685508
