order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB04154,2018-03-01,09:51:32,Breakfast,TP,"[('Eggs', 3), ('Pancake', 4), ('Coffee', 10), ('Cereal', 6)]",364.0,-37.815194,144.9750308,0,8.49,11.2439358
ORDK06858,2018-06-26,13:44:47,Lunch,BK,"[('Chicken', 3), ('Fries', 10)]",216.0,-37.8247614,144.9847158,0,6.852,12.3568662
ORDX02297,2018-01-27,08:50:42,Breakfast,BK,"[('Coffee', 8), ('Cereal', 6)]",186.0,-37.8197193,144.941013,0,10.004,17.749846
ORDI08675,2018-09-24,16:47:19,Dinner,NS,"[('Pasta', 1), ('Salmon', 10), ('Shrimp', 8)]",869.5,-37.8209652,144.9473885,0,9.826,15.2069392
ORDX07139,2018-04-28,11:53:14,Breakfast,BK,"[('Cereal', 3), ('Coffee', 8)]",123.0,-37.8215268,144.9562204,0,8.574,16.1178826
ORDI00765,2018-09-16,16:27:02,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 7), ('Shrimp', 8), ('Salmon', 8)]",1115.0,-37.805154,144.9411959,0,9.274,17.3269812
ORDJ00134,2018-09-30,16:57:27,Dinner,,"[('Fish&Chips', 8), ('Pasta', 3)]",362.5,-37.8140189,144.9443017,0,9.709,15.1166182
ORDZ05359,2018-09-16,16:37:10,Dinner,,"[('Pasta', 8), ('Shrimp', 3)]",382.0,-37.8037621,144.9798642,0,7.196,15.7690457
ORDY06353,2018-10-22,17:48:10,Dinner,TP,"[('Pasta', 7), ('Salmon', 8), ('Fish&Chips', 7), ('Shrimp', 7)]",1143.5,-37.8117319,145.0078157,0,11.693,
ORDI04842,2018-02-10,09:21:07,Breakfast,NS,"[('Coffee', 7), ('Pancake', 3)]",125.25,-37.8068625,144.9659449,0,7.077,
ORDY09951,2018-08-11,15:16:03,Lunch,TP,"[('Chicken', 2), ('Burger', 1), ('Fries', 3), ('Steak', 10), ('Salad', 10)]",753.0,-37.8190448,144.9518337,0,8.651,13.8007684
ORDJ10234,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 4), ('Pasta', 6), ('Fish&Chips', 9), ('Salmon', 3)]",819.0,-37.8207182,144.954738,0,8.231,12.8516157
ORDJ03163,2018-02-13,09:21:07,Breakfast,TP,"[('Eggs', 7), ('Pancake', 9), ('Cereal', 5)]",477.25,-37.8249166,144.9920157,0,9.759,12.0591869
ORDA09674,2018-09-10,16:16:54,Dinner,BK,"[('Salmon', 1), ('Shrimp', 1), ('Pasta', 8), ('Fish&Chips', 8)]",595.0,-37.8209827,144.9475878,0,9.315,16.0185411
ORDI07186,2018-03-18,10:32:06,Breakfast,NS,"[('Pancake', 8), ('Cereal', 8), ('Eggs', 7), ('Coffee', 6)]",561.0,-37.8134892,144.9738639,0,7.684,
