order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ08178,2018-12-20,19:39:43,Dinner,NS,"[('Shrimp', 9), ('Salmon', 3), ('Fish&Chips', 7), ('Pasta', 3)]",936.5,-37.8172239,144.9340654,0,10.293,
ORDJ07876,2018-05-23,12:43:56,Lunch,TP,"[('Burger', 3), ('Salad', 7), ('Steak', 2), ('Fries', 8), ('Chicken', 10)]",719.4,-37.8144241,145.0150012,0,13.018,16.0557099
ORDY00412,2018-03-28,10:42:15,Breakfast,TP,"[('Pancake', 9), ('Coffee', 10), ('Cereal', 4)]",377.25,-37.8139783,144.9645885,0,8.093,10.6876561
ORDC04751,2018-05-20,12:33:48,Lunch,NS,"[('Burger', 7), ('Steak', 10)]",667.0,-37.802587,144.9349985,0,10.734,18.5060237
ORDY00583,2018-01-02,08:00:00,Breakfast,TP,"[('Coffee', 7), ('Eggs', 3), ('Cereal', 2)]",160.5,-37.8140786,144.9445885,1,9.67,6.1323749
ORDK07562,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 6), ('Salmon', 7)]",611.0,-37.8071864,144.9689935,0,6.911,13.3808269
ORDJ07111,2018-04-11,11:12:40,Breakfast,TP,"[('Coffee', 7), ('Cereal', 10)]",262.5,-37.8039339,144.9920078,0,10.909,
ORDX00010,2018-04-08,11:12:40,Breakfast,BK,"[('Eggs', 10), ('Pancake', 8)]",414.0,-37.7997486,144.9574922,0,8.392,15.4917246
ORDA04940,2018-03-24,10:42:15,Breakfast,BK,"[('Eggs', 3), ('Coffee', 3), ('Pancake', 8)]",282.5,-37.8178148,144.9746359,0,7.164,14.1953365
ORDX03775,2018-10-17,17:38:01,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 9), ('Pasta', 7), ('Salmon', 4)]",947.5,-37.8014154,144.948467,0,9.011,15.9802701
ORDY03489,2018-04-16,11:22:49,Breakfast,,"[('Coffee', 2), ('Cereal', 8), ('Pancake', 8), ('Eggs', 5)]",487.0,-37.8102362,144.968798,0,8.824,11.2595081
ORDA04917,2018-02-13,09:21:07,Breakfast,BK,"[('Pancake', 6), ('Eggs', 2), ('Coffee', 2)]",204.5,-37.8248484,144.9914158,0,6.753,11.3277338
ORDY02264,2018-06-23,13:44:47,Lunch,TP,"[('Salad', 8), ('Steak', 6), ('Burger', 10)]",717.6,-37.8052332,144.9693261,0,9.422,13.8977705
ORDK01719,2018-11-09,18:18:35,Dinner,,"[('Pasta', 4), ('Shrimp', 5), ('Salmon', 9)]",749.0,-37.8147184,144.950696,0,8.76,15.6104024
ORDA01283,2018-10-03,17:07:36,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 7)]",322.0,-37.8087002,144.9566447,0,8.055,14.8477066
ORDI03978,2018-09-28,16:57:27,Dinner,NS,"[('Salmon', 4), ('Pasta', 1), ('Fish&Chips', 5)]",366.5,-37.8021222,144.9482339,0,8.316,14.5160252
ORDI04509,2018-08-01,14:55:46,Lunch,,"[('Steak', 6), ('Salad', 4), ('Burger', 2), ('Fries', 7)]",484.8,-37.7987658,144.968704,0,6.419,12.3400911
ORDK06663,2018-03-21,10:32:06,Breakfast,BK,"[('Pancake', 7), ('Eggs', 3)]",235.75,-37.8159653,144.9609759,0,8.01,13.3050261
ORDC05548,2018-07-20,14:35:29,Lunch,NS,"[('Burger', 1), ('Chicken', 1), ('Salad', 1), ('Steak', 2), ('Fries', 5)]",230.2,-37.8221958,144.9539584,0,9.717,14.6968549
ORDC00452,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 7), ('Salmon', 9), ('Fish&Chips', 4), ('Shrimp', 7)]",1079.5,-37.8211244,144.9475102,0,9.826,18.4786157
ORDZ03230,2018-05-14,12:23:39,Lunch,,"[('Chicken', 2), ('Salad', 2)]",98.4,-37.8052677,144.9370948,0,,15.4094072
ORDI05495,2018-02-23,09:41:24,Breakfast,,"[('Coffee', 5), ('Pancake', 9), ('Eggs', 3), ('Cereal', 9)]",510.75,-37.8236246,144.9672978,0,9.081,14.2287147
ORDB02225,2018-08-18,15:36:20,Lunch,,"[('Steak', 10), ('Salad', 10), ('Fries', 2)]",646.0,-37.8098683,144.9666843,0,8.762,12.9928436
ORDC03796,2018-01-29,08:50:42,Breakfast,NS,"[('Pancake', 2), ('Eggs', 4)]",136.5,-37.8245745,144.9357416,0,11.017,15.8042385
ORDX02338,2018-03-09,10:11:49,Breakfast,BK,"[('Cereal', 8), ('Eggs', 6), ('Pancake', 6)]",445.5,-37.8072611,144.962779,0,7.472,
ORDY10092,2018-06-18,13:34:38,Lunch,TP,"[('Burger', 5), ('Chicken', 4), ('Salad', 5), ('Steak', 2), ('Fries', 8)]",555.0,-37.8132125,144.973846,0,8.63,12.1585598
ORDZ08745,2018-08-14,15:26:11,Lunch,NS,"[('Chicken', 1), ('Fries', 2), ('Salad', 5)]",142.0,-37.8035969,144.9665117,0,6.732,11.7871533
ORDY05941,2018-03-18,10:32:06,Breakfast,TP,"[('Eggs', 3), ('Cereal', 6)]",192.0,-37.8089992,144.972109,0,9.15,13.2818299
ORDY04975,2018-05-28,12:54:05,Lunch,TP,"[('Fries', 7), ('Salad', 7), ('Chicken', 9)]",492.4,-37.8150674,144.9735379,0,8.398,11.6420417
ORDJ07373,2018-05-07,12:03:22,Lunch,TP,"[('Fries', 10), ('Steak', 9), ('Burger', 7), ('Salad', 10), ('Chicken', 7)]",1138.0,-37.8060933,144.9544511,0,9.368,13.2626421
ORDA00249,2018-09-09,16:16:54,Dinner,BK,"[('Pasta', 3), ('Salmon', 6)]",328.5,-37.8061921,144.9417903,0,9.51,18.5459651
ORDC03812,2018-11-11,18:18:35,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 6), ('Salmon', 10), ('Shrimp', 3)]",919.5,-37.8022962,144.9590269,0,7.349,14.9656134
ORDK09209,2018-04-13,11:22:49,Breakfast,BK,"[('Eggs', 2), ('Pancake', 10), ('Coffee', 2), ('Cereal', 10)]",511.5,-37.8014226,144.9469542,0,9.127,13.6857331
ORDA01545,2018-02-08,09:10:59,Breakfast,BK,"[('Eggs', 8), ('Cereal', 5), ('Coffee', 7)]",333.5,-37.7998612,144.9786891,0,6.926,11.406919
