order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY07963,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 6), ('Pasta', 1), ('Shrimp', 6)]",737.5,-37.8126041,145.0120369,0,12.264,16.2646912
ORDJ06320,2018-12-10,19:19:26,Dinner,TP,"[('Pasta', 6), ('Salmon', 10), ('Fish&Chips', 6), ('Shrimp', 9)]",1271.0,-37.8204423,144.9640738,0,7.17,11.7032305
ORDY04418,2018-06-25,13:44:47,Lunch,TP,"[('Salad', 1), ('Fries', 1), ('Chicken', 1)]",61.2,-37.8241587,144.9838507,0,8.97,12.5373051
ORDZ11000,2018-04-06,11:02:32,Breakfast,NS,"[('Cereal', 9), ('Coffee', 5), ('Eggs', 2)]",270.5,-37.8184127,144.9641682,0,8.584,6.837229
ORDJ00086,2018-11-06,18:08:27,Dinner,TP,"[('Pasta', 3), ('Salmon', 1), ('Shrimp', 3), ('Fish&Chips', 10)]",635.5,-37.8152555,144.9637145,0,7.889,12.4443818
ORDY06494,2018-03-08,10:11:49,Breakfast,TP,"[('Pancake', 9), ('Cereal', 6), ('Eggs', 2), ('Coffee', 2)]",403.25,-37.825543,144.9476297,0,8.837,11.6791835
ORDJ00723,2018-12-14,19:29:34,Dinner,TP,"[('Salmon', 4), ('Pasta', 10)]",439.0,-37.8226648,144.9470849,0,8.871,13.2837556
ORDI05650,2018-07-27,14:45:38,Lunch,NS,"[('Steak', 10), ('Burger', 1), ('Salad', 10)]",653.0,-37.8104509,144.9834662,0,8.143,13.8873302
ORDJ10020,2018-12-11,19:19:26,Dinner,TP,"[('Fish&Chips', 10), ('Pasta', 4), ('Salmon', 9), ('Shrimp', 10)]",1369.0,-37.8110061,144.9391056,0,10.237,14.2734838
ORDX08477,2018-05-28,12:54:05,Lunch,BK,"[('Chicken', 7), ('Salad', 1), ('Steak', 6), ('Fries', 9), ('Burger', 3)]",712.2,-37.8197321,144.9467771,0,9.479,15.3982208
