order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB07427,2018-03-03,10:01:41,Breakfast,TP,"[('Pancake', 10), ('Cereal', 9), ('Eggs', 8), ('Coffee', 2)]",622.5,-37.8239236,144.990595,0,9.455,13.1977967
ORDZ11072,2018-12-11,19:19:26,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 1)]",341.0,-37.8207343,144.9488209,0,10.596,15.8891455
ORDA00175,2018-06-27,13:54:55,Lunch,BK,"[('Burger', 6), ('Chicken', 2), ('Steak', 4)]",430.0,-37.8087811,144.9613149,0,7.715,13.7216758
ORDJ02629,2018-08-05,15:05:54,Lunch,TP,"[('Fries', 8), ('Chicken', 5), ('Burger', 10), ('Salad', 3), ('Steak', 4)]",218.0,-37.8123649,144.9544336,0,8.824,13.5476961
ORDI06167,01-09-2018,16:06:45,Dinner,NS,"[('Salmon', 5), ('Fish&Chips', 3), ('Shrimp', 7)]",688.0,-37.8162646,144.9557341,0,8.717,17.1597398
ORDI03031,2018-08-02,15:05:54,Lunch,NS,"[('Burger', 9), ('Salmon', 5)]",365.0,-37.8102983,144.968826,0,7.25,12.066327
ORDB10074,2018-05-07,12:03:22,Lunch,TP,"[('Fries', 7), ('Salad', 2), ('Steak', 6), ('Burger', 2), ('Chicken', 9)]",738.4,37.8101492,144.9320379,0,10.908,13.8780208
ORDA03397,2018-01-08,08:10:08,Breakfast,BK,"[('Eggs', 8), ('Pancake', 9)]",413.0,-37.8169767,144.9800805,1,6.564,5.6363972
ORDY03121,2018-05-03,12:03:22,Lunch,TP,"[('Fries', 1), ('Steak', 9), ('Chicken', 10), ('Burger', 10), ('Salad', 6)]",1150.2,-37.8011989,144.9894195,1,10.924,14.207668
ORDB10994,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 9), ('Pancake', 7), ('Cereal', 8), ('Salad', 1)]",543.25,-37.7874421,144.9804091,0,11.63,13.4080284
ORDX09892,2018-10-16,17:27:53,Dinner,BK,"[('Pasta', 4), ('Salmon', 1), ('Fish&Chips', 2), ('Shrimp', 5)]",491.0,-37.8209346,144.998755,0,5.16,12.0150516
ORDK05617,2018-08-02,15:05:54,Lunch,BK,"[('Fries', 2), ('Chicken', 1), ('Salad', 3), ('Coffee', 7), ('Steak', 10)]",774.6,-37.8113862,144.969102,0,7.08,12.7322866
ORDB02290,2018-06-02,13:04:13,Lunch,TP,"[('Chicken', 2), ('Fries', 5), ('Salad', 8), ('Steak', 8), ('Burger', 6)]",807.6,-37.8021195,144.9825183,0,10.374,15.2847068
ORDA07308,2018-26-07,14:45:38,Lunch,BK,"[('Salad', 4), ('Chicken', 9), ('Fries', 5), ('Burger', 1), ('Steak', 9)]",852.8,-37.8041441,144.9673699,0,7.38,12.8164752
ORDB02916,2018-07-26,14:45:38,Lunch,TP,"[('Burger', 10), ('Salad', 10), ('Chicken', 5)]",642.0,-37.8030057,144.9357137,0,10.872,14.1544067
ORDZ08062,2018-04-19,11:32:57,Breakfast,NS,"[('Eggs', 3), ('Coffee', 3), ('Pasta', 5)]",193.5,-37.8047422,144.989711,0,8.159,12.8692677
ORDX04282,2018-03-22,10:32:06,Breakfast,BK,"[('Coffee', 6), ('Pancake', 7), ('Eggs', 10), ('Cereal', 10)]",737.0,-37.8002014,144.955207,0,8.484,14.2055937
ORDY07758,2018-07-31,14:55:46,Lunch,TP,"[('Burger', 9), ('Steak', 4), ('Chicken', 5)]",619.0,37.8019853,144.9713861,0,9.866,13.30209
ORDY04316,2018-06-06,13:04:13,Lunch,bk,"[('Steak', 4), ('Chicken', 6)]",372.0,-37.8042073,145.0026874,0,11.785,14.5893971
ORDX03225,2018-15-09,16:27:02,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 3), ('Salmon', 10)]",527.5,-37.801956,145.0033222,0,5.266,15.3882736
ORDX08557,2018-06-03,13:04:13,Lunch,BK,"[('Steak', 10), ('Salad', 8), ('Chicken', 9)]",190.5,-37.8253619,144.9569777,0,8.863,16.9241888
ORDZ08713,2018-03-12,10:11:49,Breakfast,NS,"[('Coffee', 4), ('Salad', 3), ('Cereal', 9)]",291.75,-37.8180086,144.9459158,0,9.512,14.2090621
ORDC02206,2018-12-07,19:19:26,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 1), ('Pasta', 5)]",418.5,-37.8128792,144.9716044,0,7.578,13.6533619
