order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI06707,2018-11-18,18:38:52,Dinner,NS,"[('Shrimp', 1), ('Pasta', 7), ('Salmon', 10)]",656.5,-37.8190219,145.0083311,0,10.89,
ORDX08685,2018-09-28,16:57:27,Dinner,BK,"[('Fish&Chips', 10), ('Pasta', 3), ('Salmon', 10)]",842.5,-37.7997669,144.9450312,0,9.346,
ORDA07736,2018-10-06,17:07:36,Dinner,BK,"[('Salmon', 6), ('Shrimp', 2), ('Fish&Chips', 4), ('Pasta', 3)]",576.5,-37.8227748,144.9777811,0,7.234,16.7048861
ORDA10548,2018-06-24,13:44:47,Lunch,BK,"[('Fries', 6), ('Burger', 9)]",351.0,-37.8181136,144.9613614,0,8.005,16.5702016
ORDY00898,2018-08-24,15:46:28,Lunch,TP,"[('Burger', 10), ('Chicken', 10), ('Steak', 2), ('Fries', 4)]",768.0,-37.8216888,144.9842319,0,9.036,12.2935439
ORDJ08625,2018-01-12,08:20:16,Breakfast,,"[('Coffee', 3), ('Cereal', 6)]",148.5,-37.8161748,144.9826365,1,,5.5982223
ORDA05229,2018-12-05,19:09:17,Dinner,BK,"[('Pasta', 3), ('Shrimp', 2), ('Salmon', 4), ('Fish&Chips', 1)]",389.5,-37.8188407,144.9553643,0,8.586,
ORDI10866,2018-11-12,18:28:43,Dinner,NS,"[('Shrimp', 9), ('Fish&Chips', 7), ('Salmon', 4)]",895.0,-37.8156793,144.9583291,0,8.52,14.7478412
ORDY10390,2018-08-31,15:56:37,Lunch,TP,"[('Burger', 7), ('Salad', 1), ('Steak', 8)]",594.2,-37.8006398,144.9576203,0,9.634,
ORDA02594,2018-07-31,14:55:46,Lunch,BK,"[('Burger', 7), ('Chicken', 1), ('Salad', 2), ('Steak', 4)]",463.4,-37.8090298,144.9369002,0,10.203,16.0200306
