order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ10637,2018-10-08,17:17:44,Dinner,TP,"[('Pasta', 7), ('Shrimp', 1), ('Fish&Chips', 10), ('Salmon', 1)]",637.5,-37.811841,144.9564872,0,8.636,13.0776797
ORDI04553,2018-02-26,09:51:32,Breakfast,NS,"[('Cereal', 7), ('Coffee', 4), ('Eggs', 5)]",287.0,-37.8106902,144.9773692,0,7.759,12.6676841
ORDK02361,2018-08-01,14:55:46,Lunch,BK,"[('Fries', 7), ('Salad', 10)]",256.0,-37.8074952,144.9479826,0,8.892,
ORDB07605,2018-01-06,08:10:08,Breakfast,,"[('Cereal', 6), ('Pancake', 10), ('Coffee', 6)]",413.5,-37.8141701,144.9558816,1,,6.6709237
ORDJ03809,2018-06-29,13:54:55,Lunch,,"[('Burger', 2), ('Fries', 10), ('Salad', 5), ('Steak', 3), ('Chicken', 8)]",659.0,-37.8188007,144.9721113,0,7.99,11.3961663
ORDI10201,2018-07-06,14:05:04,Lunch,NS,"[('Burger', 5), ('Steak', 3)]",290.0,-37.8205164,144.9942283,0,9.809,15.0879352
ORDZ05565,2018-04-17,11:32:57,Breakfast,NS,"[('Cereal', 10), ('Coffee', 6), ('Pancake', 3), ('Eggs', 8)]",503.75,-37.8135886,144.9751268,0,7.799,12.3832287
ORDX03133,2018-11-24,18:49:00,Dinner,,"[('Salmon', 2), ('Pasta', 8), ('Shrimp', 8), ('Fish&Chips', 4)]",874.0,-37.8137278,144.9398582,0,9.721,19.0131491
ORDB05752,2018-01-26,08:50:42,Breakfast,TP,"[('Eggs', 4), ('Cereal', 1), ('Pancake', 5)]",230.25,-37.8205184,144.9536554,0,8.665,11.495648
ORDC06377,2018-06-23,13:44:47,Lunch,NS,"[('Fries', 10), ('Steak', 10), ('Burger', 5)]",725.0,-37.8044095,144.9613396,0,7.272,14.844628
ORDZ07255,2018-07-05,14:05:04,Lunch,,"[('Salad', 6), ('Chicken', 6), ('Fries', 2), ('Burger', 10), ('Steak', 4)]",809.2,-37.8063034,144.9389151,0,9.896,15.781138
ORDB01396,2018-11-17,18:38:52,Dinner,TP,"[('Salmon', 3), ('Pasta', 1), ('Shrimp', 4), ('Fish&Chips', 9)]",681.5,-37.8096867,144.947529,0,9.698,15.1891734
ORDK08063,2018-10-12,17:27:53,Dinner,BK,"[('Salmon', 4), ('Pasta', 3), ('Fish&Chips', 10), ('Shrimp', 3)]",758.5,-37.8238514,144.9838546,0,6.759,
ORDB04594,2018-03-25,10:42:15,Breakfast,TP,"[('Pancake', 3), ('Eggs', 4)]",160.75,-37.8174345,144.9713113,0,7.963,12.3210524
ORDJ02204,2018-04-10,11:12:40,Breakfast,TP,"[('Cereal', 3), ('Coffee', 10)]",138.0,-37.8079225,144.9732186,0,9.24,12.1917336
ORDZ04693,2018-01-17,08:30:25,Breakfast,,"[('Cereal', 6), ('Coffee', 9), ('Pancake', 1)]",217.75,-37.8087762,145.0086454,1,,7.7131457
ORDC06359,2018-05-05,12:03:22,Lunch,NS,"[('Burger', 10), ('Salad', 2)]",344.4,-37.8208406,144.9941675,0,9.784,17.4387508
ORDK05517,2018-03-29,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Cereal', 1), ('Pancake', 5), ('Coffee', 4)]",238.25,-37.8117922,144.9989378,0,4.32,8.9015241
ORDB07237,2018-11-22,18:49:00,Dinner,TP,"[('Shrimp', 6), ('Pasta', 8), ('Fish&Chips', 2), ('Salmon', 2)]",696.0,-37.8135187,144.9501824,0,9.182,
ORDJ06781,2018-04-25,11:43:05,Breakfast,TP,"[('Pancake', 1), ('Cereal', 9), ('Eggs', 4), ('Coffee', 6)]",346.25,-37.8256899,144.997919,0,10.029,13.3677624
ORDB03219,2018-06-11,13:14:21,Lunch,TP,"[('Steak', 4), ('Chicken', 5), ('Burger', 5), ('Fries', 1)]",507.0,-37.8043264,144.9472998,0,9.906,13.1059738
ORDK09586,2018-02-16,09:31:16,Breakfast,,"[('Coffee', 6), ('Eggs', 1)]",67.0,-37.8110223,144.9505115,0,8.726,13.6764428
ORDY01014,2018-07-19,14:35:29,Lunch,TP,"[('Chicken', 5), ('Fries', 5), ('Burger', 6)]",406.0,-37.79938,144.9730048,0,10.231,13.6692233
ORDK06883,2018-01-15,08:20:16,Breakfast,BK,"[('Eggs', 10), ('Cereal', 5)]",325.0,-37.8181022,144.9485729,1,9.169,7.2157249
ORDA05476,2018-01-02,08:00:00,Breakfast,BK,"[('Pancake', 7), ('Cereal', 7), ('Eggs', 3)]",382.75,-37.8272185,144.9938817,1,7.102,5.4927801
ORDI06389,2018-08-23,15:46:28,Lunch,NS,"[('Burger', 9), ('Chicken', 10), ('Steak', 1), ('Fries', 5)]",704.0,-37.8230823,144.9881706,0,9.473,14.6624921
ORDB07312,2018-09-24,16:47:19,Dinner,TP,"[('Pasta', 6), ('Salmon', 5), ('Shrimp', 9), ('Fish&Chips', 7)]",1101.0,-37.8018316,144.9688686,0,9.787,13.7491235
ORDJ00217,2018-07-31,14:55:46,Lunch,TP,"[('Burger', 7), ('Chicken', 10)]",537.0,-37.8013167,144.9723383,0,9.984,
ORDI09594,2018-08-29,15:56:37,Lunch,NS,"[('Burger', 2), ('Chicken', 10), ('Fries', 1)]",394.0,-37.8174231,144.9460748,0,9.421,
ORDC09046,2018-09-25,16:47:19,Dinner,,"[('Shrimp', 5), ('Salmon', 9), ('Fish&Chips', 4), ('Pasta', 10)]",1054.0,-37.8210187,144.9473538,0,,16.0280471
