order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC06014,2018-10-11,17:17:44,Dinner,,"[('Shrimp', 7), ('Pasta', 7), ('Fish&Chips', 8), ('Salmon', 8)]",1178.5,-37.8119843,144.9533495,0,,14.2020033
ORDX06108,2018-01-05,08:00:00,Breakfast,,"[('Eggs', 3), ('Coffee', 5), ('Cereal', 1), ('Pancake', 3)]",197.25,-37.8135412,144.9426636,1,,7.0454917
ORDZ02327,2018-02-09,09:10:59,Breakfast,NS,"[('Coffee', 2), ('Cereal', 7), ('Eggs', 4)]",250.0,-37.8157898,144.9693159,0,7.995,
ORDY03706,2018-08-07,15:16:03,Lunch,TP,"[('Fries', 4), ('Burger', 8), ('Chicken', 3)]",392.0,-37.8125275,144.9362089,0,10.974,14.1752087
ORDI10118,2018-12-01,18:59:09,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 8), ('Shrimp', 2), ('Salmon', 2)]",525.0,-37.8153099,144.9662898,0,8.09,15.8390584
ORDB04505,2018-04-01,10:52:23,Breakfast,TP,"[('Eggs', 9), ('Pancake', 4), ('Cereal', 6)]",421.0,-37.800315,144.9500191,0,10.207,13.9066289
ORDZ05820,2018-09-19,16:37:10,Dinner,,"[('Shrimp', 6), ('Fish&Chips', 9), ('Salmon', 2), ('Pasta', 5)]",858.5,-37.8151162,145.0014823,0,,16.5525965
ORDY08440,2018-09-03,16:06:45,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 7)]",332.5,-37.8071992,144.9775117,0,9.569,13.4174122
ORDK05015,2018-08-19,15:36:20,Lunch,BK,"[('Burger', 7), ('Fries', 4), ('Chicken', 7), ('Steak', 10), ('Salad', 5)]",1025.0,-37.8161151,144.9570842,0,8.317,16.7251242
ORDC09389,2018-10-17,17:38:01,Dinner,NS,"[('Fish&Chips', 5), ('Salmon', 4)]",339.0,-37.8023329,144.9528168,0,7.872,13.2588087
ORDY06108,2018-03-14,10:21:58,Breakfast,TP,"[('Coffee', 10), ('Eggs', 5), ('Pancake', 6)]",330.5,-37.8243103,144.9900156,0,9.57,
ORDB02237,2018-03-13,10:21:58,Breakfast,TP,"[('Cereal', 7), ('Coffee', 10), ('Pancake', 4)]",319.0,-37.8251142,144.9819481,0,8.949,
ORDJ00976,2018-07-20,14:35:29,Lunch,TP,"[('Burger', 1), ('Salad', 5)]",117.0,-37.8143868,144.942835,0,9.86,13.3581076
ORDC08197,2018-07-13,14:25:21,Lunch,,"[('Steak', 6), ('Fries', 9), ('Burger', 4)]",502.0,-37.8144517,145.0076823,0,10.477,15.9122018
ORDI06227,2018-05-25,12:43:56,Lunch,NS,"[('Fries', 7), ('Steak', 7), ('Burger', 5), ('Chicken', 2), ('Salad', 7)]",738.4,-37.8252684,144.9505753,0,10.195,15.6516802
ORDZ03186,2018-07-11,14:15:12,Lunch,NS,"[('Burger', 6), ('Fries', 7), ('Salad', 3), ('Chicken', 1)]",353.6,-37.8166264,145.0073186,0,10.601,16.145472
ORDK05602,2018-01-29,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Pancake', 6), ('Cereal', 5), ('Coffee', 6)]",339.5,-37.8030408,144.9679707,0,7.402,12.0565409
ORDX03180,2018-04-12,11:22:49,Breakfast,BK,"[('Pancake', 5), ('Coffee', 7)]",173.75,-37.8016437,144.9431475,0,9.393,14.4069251
ORDI08800,2018-06-12,13:24:30,Lunch,NS,"[('Chicken', 5), ('Salad', 7), ('Fries', 1), ('Steak', 9), ('Burger', 1)]",728.4,-37.7995168,144.9823491,0,7.342,12.6659852
ORDC03891,2018-09-09,16:16:54,Dinner,NS,"[('Shrimp', 3), ('Pasta', 7), ('Fish&Chips', 4), ('Salmon', 6)]",740.5,-37.8068106,144.9833998,0,7.725,15.3797536
ORDA10943,2018-12-09,19:19:26,Dinner,BK,"[('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 7), ('Salmon', 9)]",1127.5,-37.8106471,144.9449283,0,9.182,
ORDA10925,2018-02-01,09:00:50,Breakfast,,"[('Coffee', 5), ('Cereal', 10), ('Pancake', 9)]",465.75,-37.8202758,144.9789621,0,7.166,11.5152156
ORDI07352,2018-01-18,08:30:25,Breakfast,NS,"[('Coffee', 7), ('Pancake', 1), ('Eggs', 9)]",274.75,-37.8235073,144.9398909,1,10.883,7.9775608
ORDI08978,2018-02-25,09:41:24,Breakfast,,"[('Eggs', 7), ('Coffee', 3), ('Cereal', 9), ('Pancake', 9)]",583.75,-37.8163506,144.9556104,0,,15.6700204
ORDC10241,2018-06-19,13:34:38,Lunch,NS,"[('Chicken', 6), ('Steak', 10), ('Fries', 2)]",666.0,-37.8243633,144.998153,0,10.448,16.4245613
ORDI01420,2018-08-03,15:05:54,Lunch,NS,"[('Steak', 5), ('Chicken', 7)]",449.0,-37.8122401,144.9736344,0,7.589,12.9629319
ORDY03516,2018-05-30,12:54:05,Lunch,TP,"[('Steak', 9), ('Salad', 6), ('Burger', 6), ('Chicken', 2)]",758.2,-37.7987872,144.9592297,0,9.976,13.621499
ORDI05629,2018-12-16,19:29:34,Dinner,NS,"[('Shrimp', 3), ('Pasta', 4), ('Fish&Chips', 9), ('Salmon', 7)]",874.0,-37.8245206,144.9458166,0,10.372,18.0500853
