order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC01097,2018-06-28,13:54:55,Lunch,NS,"[('Chicken', 6), ('Burger', 9), ('Salad', 10), ('Steak', 5)]",868.0,-37.8120344,144.9492301,0,8.798,14.1148629
ORDB00863,2018-01-04,08:00:00,Breakfast,,"[('Pancake', 5), ('Coffee', 6), ('Cereal', 10), ('Eggs', 1)]",398.25,-37.8120202,144.9390068,1,10.409,6.4757408
ORDI11027,2018-12-06,19:09:17,Dinner,,"[('Pasta', 2), ('Shrimp', 6), ('Salmon', 3)]",502.0,-37.8163096,144.964103,0,,14.6848475
ORDI06192,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 1), ('Steak', 1)]",76.0,-37.8035987,144.9497622,0,8.347,15.3883871
ORDK01367,2018-09-10,16:16:54,Dinner,BK,"[('Shrimp', 10), ('Fish&Chips', 4), ('Pasta', 9), ('Salmon', 1)]",968.5,-37.8099961,144.995232,0,4.558,11.8480513
ORDY00009,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 7), ('Coffee', 7), ('Eggs', 8), ('Pancake', 5)]",496.75,-37.8050836,144.9479156,0,9.777,12.3591486
ORDI07962,2018-06-27,13:54:55,Lunch,,"[('Salad', 5), ('Burger', 4)]",210.0,-37.8040362,145.0063314,0,,15.1933213
ORDA08751,2018-06-14,13:24:30,Lunch,BK,"[('Chicken', 7), ('Salad', 9)]",378.8,-37.8045443,144.9535055,0,8.416,14.7211047
ORDY01619,2018-03-15,10:21:58,Breakfast,TP,"[('Cereal', 1), ('Coffee', 4)]",51.0,-37.8004061,145.0055594,0,12.372,14.279793
ORDX03330,2018-04-04,11:02:32,Breakfast,BK,"[('Cereal', 6), ('Eggs', 1)]",148.0,-37.8214425,144.9450779,0,9.553,14.69552
ORDI10930,2018-10-31,17:58:18,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 10), ('Shrimp', 3)]",635.0,-37.8073211,144.9733902,0,7.026,13.3897
ORDJ03005,2018-03-21,10:32:06,Breakfast,TP,"[('Coffee', 5), ('Cereal', 8)]",205.5,-37.812906,144.9598981,0,8.457,10.8144637
