order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB09906,2018-02-25,09:51:32,Breakfast,,"[('Eggs', 1), ('Pancake', 8), ('Coffee', 9), ('Cereal', 10)]",493.5,-37.8023682,144.9915927,0,,15.1869933
ORDY03184,2018-12-02,19:09:17,Dinner,,"[('Shrimp', 7), ('Salmon', 10), ('Fish&Chips', 6), ('Pasta', 9)]",1245.5,-37.8154081,144.966467,0,7.976,13.6701187
ORDK03455,2018-09-06,16:16:54,Dinner,BK,"[('Shrimp', 9), ('Pasta', 9), ('Salmon', 4), ('Fish&Chips', 8)]",1177.5,-37.8193872,144.9768168,0,7.189,13.993935
ORDB04786,2018-01-31,08:50:42,Breakfast,TP,"[('Coffee', 10), ('Eggs', 9)]",273.0,-37.8011382,144.9830508,0,10.514,12.3832594
ORDA01604,2018-11-04,18:08:27,Dinner,BK,"[('Pasta', 2), ('Salmon', 8), ('Fish&Chips', 8), ('Shrimp', 3)]",825.0,-37.8060706,144.9570722,0,7.961,17.5228464
ORDI08523,2018-04-29,11:53:14,Breakfast,NS,"[('Pancake', 5), ('Cereal', 6), ('Coffee', 7)]",299.75,-37.8165701,144.9900578,0,9.24,16.733567
ORDK01842,2018-09-22,16:47:19,Dinner,BK,"[('Shrimp', 1), ('Fish&Chips', 1), ('Pasta', 4)]",199.0,-37.8080901,144.9751078,0,6.358,15.5575676
ORDJ02751,2018-05-30,12:54:05,Lunch,TP,"[('Burger', 8), ('Fries', 4), ('Salad', 9), ('Steak', 4), ('Chicken', 1)]",662.8,-37.8171161,144.9527937,0,8.664,11.9905345
ORDB01148,2018-02-05,09:00:50,Breakfast,TP,"[('Pancake', 2), ('Cereal', 10)]",258.5,-37.8198206,145.0111481,0,11.587,13.7005042
ORDJ03112,2018-05-14,12:23:39,Lunch,TP,"[('Salad', 6), ('Burger', 4), ('Steak', 7), ('Fries', 6)]",614.2,-37.8258376,144.9331944,0,12.573,15.4828031
ORDJ00101,2018-07-02,14:05:04,Lunch,TP,"[('Steak', 4), ('Chicken', 10), ('Fries', 2), ('Salad', 4)]",592.8,-37.81084,144.9645436,0,8.511,11.9617652
ORDK09337,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 10), ('Shrimp', 8), ('Salmon', 8), ('Fish&Chips', 6)]",1245.0,-37.8078201,144.965739,0,7.193,16.2145242
ORDK05809,2018-01-19,08:30:25,Breakfast,BK,"[('Pancake', 6), ('Eggs', 9)]",343.5,-37.8061196,144.9561539,0,8.358,13.1585912
