order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC07182,2018-05-15,12:23:39,Lunch,NS,"[('Burger', 5), ('Chicken', 6)]",347.0,-37.8250288,144.9537713,0,10.078,15.8684107
ORDJ01664,2018-06-19,13:34:38,Lunch,TP,"[('Chicken', 10), ('Salad', 3)]",371.6,-37.8217572,145.0014595,0,10.659,14.2831589
ORDJ07191,2018-09-19,16:37:10,Dinner,,"[('Salmon', 10), ('Pasta', 1), ('Fish&Chips', 5)]",612.5,-37.8054831,144.9498234,0,,14.2790771
ORDX03507,2018-06-07,13:14:21,Lunch,BK,"[('Burger', 6), ('Chicken', 5), ('Fries', 1)]",358.0,-37.8036788,144.9489918,0,8.875,14.8131904
ORDY05979,2018-08-30,15:56:37,Lunch,TP,"[('Salad', 9), ('Burger', 4)]",278.8,-37.8217001,144.9629449,0,7.409,10.8497122
ORDY02808,2018-06-17,13:24:30,Lunch,TP,"[('Burger', 4), ('Chicken', 2)]",188.0,-37.8025845,144.9650523,0,9.544,14.9120166
ORDJ02739,2018-12-27,20:00:00,Dinner,,"[('Pasta', 5), ('Salmon', 7), ('Fish&Chips', 2)]",494.5,-37.817994,144.9317665,0,,14.6084147
ORDY06048,2018-02-04,09:00:50,Breakfast,TP,"[('Pancake', 6), ('Cereal', 10)]",355.5,-37.8173359,144.9915902,0,9.887,13.9968958
ORDJ06573,2018-10-09,17:17:44,Dinner,,"[('Fish&Chips', 1), ('Pasta', 8), ('Salmon', 8), ('Shrimp', 8)]",1015.0,-37.810948,144.9628326,0,8.446,12.518215
ORDC00655,2018-02-16,09:31:16,Breakfast,NS,"[('Eggs', 5), ('Pancake', 10), ('Coffee', 2)]",367.5,-37.8102047,144.949947,0,8.635,13.9937831
ORDJ02631,2018-01-27,08:50:42,Breakfast,TP,"[('Eggs', 8), ('Pancake', 3)]",248.75,-37.8094655,144.9638416,0,8.669,13.1686527
ORDI03545,2018-09-30,16:57:27,Dinner,NS,"[('Salmon', 7), ('Shrimp', 2), ('Pasta', 7), ('Fish&Chips', 10)]",937.5,-37.7990458,144.9783525,0,6.985,15.1557422
ORDB10456,2018-11-13,18:28:43,Dinner,TP,"[('Salmon', 10), ('Pasta', 2)]",465.0,-37.8040741,144.9617565,0,9.283,13.5821184
ORDA06251,2018-08-23,15:46:28,Lunch,,"[('Steak', 9), ('Fries', 6), ('Chicken', 5), ('Burger', 3)]",730.0,-37.8110771,144.9502074,0,,14.6080426
ORDA07706,2018-05-14,12:23:39,Lunch,BK,"[('Fries', 9), ('Salad', 9)]",262.8,-37.8068665,144.9644399,0,7.299,12.7086542
ORDI01926,2018-07-25,14:45:38,Lunch,NS,"[('Chicken', 1), ('Salad', 2), ('Burger', 3)]",159.4,-37.8222038,144.975708,0,9.146,14.3089297
ORDI07690,2018-03-24,10:42:15,Breakfast,NS,"[('Cereal', 1), ('Pancake', 4)]",118.0,-37.8200812,145.0162988,0,11.587,
ORDI01892,2018-08-28,15:56:37,Lunch,NS,"[('Salad', 4), ('Chicken', 6), ('Fries', 8)]",356.8,-37.8142102,144.9631359,0,8.08,
ORDA02468,2018-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 10), ('Shrimp', 10), ('Pasta', 6)]",1325.0,-37.815178,144.9366701,0,10.033,17.317416
ORDJ00263,2018-05-11,12:13:31,Lunch,TP,"[('Steak', 7), ('Salad', 1), ('Fries', 4), ('Burger', 5)]",535.2,-37.8108844,144.9901876,0,10.117,13.3099826
ORDX01898,2018-12-15,19:29:34,Dinner,BK,"[('Pasta', 9), ('Shrimp', 5), ('Fish&Chips', 3)]",622.5,-37.8247418,144.9899126,0,6.345,15.8371564
