order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY08968,2018-06-30,13:54:55,Lunch,TP,"[('Fries', 3), ('Steak', 1), ('Burger', 4), ('Coffee', 8), ('Salad', 4)]",529.8,-37.8186998,144.9858463,0,9.253,14.0916345
ORDZ07407,2018-04-15,11:22:49,Dinner,NS,"[('Eggs', 1), ('Coffee', 10)]",97.0,-37.8142125,145.0116775,0,10.878,17.6780772
ORDI03423,2018-12-10,19:19:26,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 1), ('Shrimp', 5)]",332.5,-37.8122103,144.9375505,0,10.23,15.9725674
ORDX02973,2018-08-17,15:36:20,Lunch,ns,"[('Salad', 7), ('Fries', 3), ('Burger', 3), ('Steak', 7), ('Chicken', 10)]",884.4,-37.8154168,144.955181,0,8.421,14.0902588
ORDJ04913,2018-02-20,09:41:24,Breakfast,TP,"[('Pancake', 2), ('Cereal', 9)]",237.5,-37.814713,145.0060753,1,11.501,13.863477
ORDB04845,2018-05-11,12:13:31,Lunch,TP,"[('Chicken', 9), ('Steak', 10)]",738.0,-37.8046549,145.0019024,0,8.357,14.6126482
ORDB01022,2018-07-17,14:25:21,Lunch,TP,"[('Burger', 2), ('Fries', 4), ('Steak', 9), ('Chicken', 7)]",739.0,-37.8194644,144.9452532,0,9.298,12.5162728
ORDX08432,2018-10-19,17:38:01,Dinner,BK,"[('Burger', 5), ('Salmon', 10), ('Fish&Chips', 2)]",617.5,-37.8184925,144.9670821,0,7.573,14.4016671
ORDA09131,2018-07-22,14:35:29,Lunch,ns,"[('Fries', 10), ('Chicken', 6), ('Steak', 6)]",582.0,-37.8091057,144.9474228,0,9.029,17.6523589
ORDJ04479,2018-06-03,13:04:13,Lunch,TP,"[('Salad', 8), ('Pancake', 4)]",261.6,-37.8013468,144.9797271,0,10.235,15.0820353
ORDX08026,2018-02-04,09:00:50,Breakfast,ns,"[('Cereal', 4), ('Coffee', 1), ('Pancake', 1)]",115.75,-37.8225799,144.9610311,0,8.348,15.7582019
ORDJ04773,07-11-2018,18:18:35,Dinner,TP,"[('Salmon', 5), ('Shrimp', 7), ('Pasta', 2), ('Fish&Chips', 10)]",988.0,-37.8093346,144.9608903,0,8.611,12.7718161
ORDB04966,2018-09-19,16:37:10,Dinner,TP,"[('Pasta', 3), ('Shrimp', 5), ('Salmon', 3)]",475.5,-37.8022421,144.9427539,0,10.494,14.5165044
ORDA09906,2018-05-21,12:33:48,Lunch,BK,"[('Burger', 9), ('Fries', 3), ('Salad', 3), ('Steak', 4)]",546.6,-37.8239933,144.9538906,0,8.958,15.42617
ORDY04872,2018-07-26,14:45:38,Dinner,TP,"[('Chicken', 4), ('Steak', 5)]",353.0,-37.8231647,144.9697386,0,8.002,11.3673833
ORDZ07003,2018-06-19,13:34:38,Lunch,NS,"[('Chicken', 7), ('Salad', 3), ('Steak', 6), ('Fries', 3)]",581.6,-37.823513,145.0075823,1,11.151,16.977115
ORDZ06841,2018-04-16,11:22:49,Breakfast,NS,"[('Pancake', 7), ('Cereal', 9), ('Eggs', 1)]",380.75,-37.8110569,144.9668768,0,5.326,12.6619815
ORDK01263,2018-05-27,12:43:56,Lunch,BK,"[('Fries', 5), ('Steak', 1), ('Salad', 8), ('Salmon', 3), ('Burger', 3)]",431.6,-37.8138716,144.9656131,0,7.728,16.6346072
ORDA02262,2018-11-26,18:59:09,Dinner,BK,"[('Pasta', 2), ('Salmon', 3)]",178.0,-37.8163099,144.9821277,0,8.603,15.4388497
ORDY00871,2018-06-07,13:14:21,Lunch,TP,"[('Salad', 9), ('Steak', 10), ('Chicken', 9), ('Burger', 7)]",1109.8,-37.8253418,144.9713857,0,8.251,12.090178
ORDX05321,2018-06-02,13:04:13,Lunch,BK,"[('Salad', 1), ('Chicken', 6)]",209.2,-37.816317,144.9708978,0,7.089,15.1966928
ORDC10046,2018-09-21,16:37:10,Dinner,NS,"[('Salmon', 1), ('Pasta', 7)]",546.6,-37.8123062,144.9374357,0,10.168,16.1662161
ORDI02109,2018-01-25,08:40:33,Breakfast,NS,"[('Pancake', 1), ('Cereal', 6)]",150.25,-37.8088541,144.9362498,0,10.046,14.9001108
ORDJ06411,2018-02-26,09:51:32,Breakfast,TP,"[('Pancake', 2), ('Eggs', 6), ('Coffee', 7), ('Cereal', 6)]",359.0,-37.8233242,144.9674463,0,7.823,10.3690544
ORDJ00799,2018-11-18,18:38:52,Dinner,TP,"[('Pasta', 9), ('Shrimp', 7), ('Fish&Chips', 8), ('Salmon', 6)]",1151.5,-37.8037936,144.9641351,0,9.442,15.0193854
ORDY03316,2018-08-29,15:56:37,Breakfast,TP,"[('Chicken', 4), ('Fries', 3), ('Steak', 1), ('Burger', 6), ('Salad', 8)]",532.6,-37.8130564,144.9513601,0,9.087,12.6971587
ORDX10913,2018-08-14,15:26:11,Lunch,BK,"[('Steak', 1), ('Chicken', 5), ('Salad', 6), ('Burger', 10), ('Fries', 4)]",666.2,-37.8241066,145.0001353,0,5.373,11.2035597
ORDZ03648,2018-11-15,18:28:43,Dinner,bk,"[('Fish&Chips', 5), ('Pasta', 1), ('Salmon', 10), ('Shrimp', 6)]",936.5,-37.8197041,145.0144204,0,11.453,17.2107475
ORDZ06811,2018-09-23,16:47:19,Breakfast,NS,"[('Shrimp', 8), ('Salmon', 6), ('Pasta', 3), ('Fish&Chips', 2)]",830.5,-37.8150923,144.9615645,0,8.291,16.4682735
ORDA01728,2018-03-16,10:21:58,Breakfast,BK,"[('Cereal', 8), ('Pancake', 7)]",337.75,-37.8126086,145.0118633,0,9.889,8.2434302
ORDX08117,2018-06-15,13:24:30,Lunch,tp,"[('Salad', 8), ('Fries', 4)]",185.6,-37.8135115,144.9655921,0,7.499,13.2689405
ORDX05764,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 4), ('Burger', 2), ('Salad', 5), ('Steak', 4)]",456.0,-37.8011793,144.9739477,0,7.218,15.5887083
ORDX07184,2018-05-02,11:53:14,Breakfast,BK,"[('Cereal', 1), ('Eggs', 8), ('Pancake', 4)]",294.0,-37.8047565,144.9705313,0,7.122,12.1483072
ORDI03878,2018-01-21,08:40:33,Breakfast,NS,"[('Coffee', 7), ('Eggs', 2), ('Cereal', 7)]",243.5,37.8053961,144.9647047,0,7.04,14.4006952
ORDB03004,2018-12-18,19:39:43,Dinner,tp,"[('Shrimp', 1), ('Salmon', 6), ('Pasta', 7), ('Fish&Chips', 4)]",632.5,-37.8100014,144.9480526,0,9.627,13.1915309
ORDC08910,2018-06-21,13:34:38,Lunch,NS,"[('Fries', 2), ('Burger', 4)]",148.0,-37.80009,144.9620352,0,6.867,12.2167412
ORDJ01249,2018-04-02,11:02:32,Breakfast,TP,"[('Cereal', 7), ('Pancake', 4)]",244.0,37.814102,144.984733,0,9.428,12.0203435
ORDC00233,2018-04-24,11:43:05,Breakfast,NS,"[('Coffee', 3), ('Cereal', 6)]",148.5,-37.8188326,144.9532351,0,9.972,14.0312988
ORDB09028,2018-10-20,17:38:01,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 7)]",623.0,-37.810955,144.9785383,0,9.208,15.0495858
ORDC03486,2018-05-24,12:43:56,Lunch,NS,"[('Steak', 3), ('Fries', 3), ('Salad', 3)]",222.6,-37.8223769,144.978456,0,8.931,15.0058679
ORDX02191,2018-04-29,11:53:14,Breakfast,BK,"[('Cereal', 8), ('Eggs', 3), ('Coffee', 3), ('Pancake', 6)]",402.0,-37.8157899,144.9869135,0,5.793,13.0567888
ORDK05395,2018-12-05,19:09:17,Dinner,BK,"[('Fish&Chips', 9), ('Fries', 3), ('Pasta', 7)]",630.5,-37.819226,144.9540462,0,8.713,15.5257678
ORDA05860,2018-05-09,12:13:31,Lunch,BK,"[('Burger', 4), ('Coffee', 2), ('Salad', 8), ('Chicken', 1)]",383.6,-37.7993692,144.9642043,0,8.104,13.7369281
ORDX01100,2018-04-25,11:43:05,Breakfast,BK,"[('Cereal', 8), ('Eggs', 5)]",278.0,-37.8256605,144.9979241,0,5.693,10.6809932
ORDA03222,2018-02-26,09:51:32,Lunch,BK,"[('Coffee', 2), ('Cereal', 1)]",36.0,-37.8107586,144.9771086,0,6.388,11.2278051
ORDJ10573,2018-05-25,12:43:56,Lunch,TP,"[('Salad', 9), ('Chicken', 9), ('Fries', 2)]",466.8,-37.8134411,144.9683085,0,8.352,11.8362252
ORDY05647,2018-06-17,13:34:38,Lunch,TP,"[('Chicken', 10), ('Burger', 8), ('Salad', 10)]",449.6,-37.8073287,144.9687324,0,9.174,13.4977288
ORDY01003,2018-10-26,17:48:10,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 8)]",290.0,-37.8067615,144.9979966,0,11.294,14.8789018
ORDJ09664,2018-07-25,14:45:38,Lunch,ns,"[('Fries', 1), ('Salad', 5), ('Steak', 7)]",413.0,-37.821204,144.9581619,0,7.894,11.5300338
ORDK10948,2018-09-13,16:27:02,Dinner,BK,"[('Shrimp', 10), ('Fish&Chips', 7), ('Pasta', 10), ('Salmon', 3)]",1183.0,-37.8047418,145.0110667,0,4.027,11.0166845
ORDJ06661,2018-06-13,13:24:30,Lunch,TP,"[('Chicken', 7), ('Burger', 7)]",441.0,-37.7992575,144.9895341,0,7.573,14.2415845
ORDZ01835,2018-07-25,14:45:38,Lunch,NS,"[('Salad', 10), ('Burger', 9)]",451.0,-37.823317,144.976448,1,9.048,14.7891729
ORDK06191,2018-08-01,14:55:46,Lunch,BK,"[('Salad', 3), ('Fries', 10), ('Chicken', 4), ('Steak', 10)]",749.6,-37.7991014,144.9725761,0,10.103,13.4233407
ORDB01757,2018-03-04,10:01:41,Breakfast,TP,"[('Pancake', 10), ('Eggs', 7), ('Cereal', 4), ('Coffee', 6)]",428.0,-37.8024693,144.9633457,0,9.493,14.2616912
ORDK00273,2018-04-12,11:22:49,Breakfast,BK,"[('Pancake', 9), ('Burger', 1)]",239.25,-37.8013481,144.9429151,0,9.453,14.7307603
ORDJ09033,2018-01-14,08:20:16,Breakfast,TP,"[('Pancake', 1), ('Eggs', 6), ('Coffee', 9), ('Cereal', 2)]",265.75,-37.8052525,144.9260628,1,11.503,7.0186538
ORDK05197,2018-11-30,18:59:09,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 8), ('Salmon', 5)]",530.0,-37.8154918,144.9665306,0,7.522,14.8259153
ORDZ04788,2018-06-12,13:24:30,Lunch,NS,"[('Salad', 8), ('Chicken', 9), ('Burger', 9), ('Fries', 10), ('Steak', 3)]",959.6,-37.8224086,144.9978607,0,10.24,15.4298048
