order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX02183,2018-09-04,16:06:45,Dinner,BK,"[('Salmon', 7), ('Pasta', 4), ('Shrimp', 10)]",937.0,-37.8011916,144.9520317,0,8.635,15.5838806
ORDA02803,2018-06-30,13:54:55,Lunch,BK,"[('Burger', 7), ('Steak', 1), ('Salad', 3), ('Fries', 2)]",337.6,-37.8178625,144.9609103,0,8.073,16.2298142
ORDJ06229,2018-11-25,18:49:00,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 4), ('Salmon', 8)]",789.0,-37.8095656,144.93596,0,10.554,15.2698649
ORDJ09589,2018-10-03,17:07:36,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 8)]",395.0,-37.8024707,144.9341081,0,11.206,15.524354
ORDJ07936,2018-11-12,18:28:43,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 4), ('Pasta', 2), ('Shrimp', 5)]",670.0,-37.804278,144.9775821,0,10.353,14.3488562
ORDC01692,2018-07-27,14:45:38,Lunch,NS,"[('Fries', 9), ('Chicken', 7), ('Steak', 8), ('Salad', 1)]",709.2,-37.8015708,144.9631252,0,6.981,12.9722721
ORDB03039,2018-01-16,08:20:16,Breakfast,TP,"[('Cereal', 9), ('Eggs', 8), ('Coffee', 4)]",395.0,-37.8262512,144.9951295,1,10.063,6.223592
ORDJ00712,2018-02-23,09:41:24,Breakfast,TP,"[('Cereal', 2), ('Pancake', 9)]",260.25,-37.8067661,144.9322936,0,11.006,13.4841552
ORDK05802,2018-07-26,14:45:38,Lunch,BK,"[('Chicken', 3), ('Salad', 5), ('Burger', 8), ('Steak', 10), ('Fries', 7)]",964.0,-37.8037919,144.9602993,0,7.883,13.8521931
ORDJ10794,2018-06-27,13:44:47,Lunch,TP,"[('Salad', 1), ('Fries', 3), ('Burger', 5), ('Steak', 1), ('Chicken', 5)]",413.2,-37.8245444,144.9888975,0,9.225,12.1269128
ORDX04719,2018-03-14,10:21:58,Breakfast,BK,"[('Eggs', 10), ('Pancake', 3), ('Coffee', 2)]",307.75,-37.8130082,144.9521171,0,8.599,19.77624375
ORDZ00408,2018-04-18,11:32:57,Breakfast,NS,"[('Cereal', 8), ('Pancake', 6), ('Coffee', 8)]",373.5,-37.8152367,144.9747845,0,7.89,13.2905028
ORDK00247,2018-09-12,16:27:02,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 7), ('Shrimp', 6)]",789.0,-37.8158864,144.9461111,0,9.183,15.8764614
ORDZ06325,2018-12-05,19:09:17,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 10), ('Shrimp', 1)]",691.0,-37.822363,144.9502368,0,9.802,16.309705
ORDZ07862,2018-07-29,14:55:46,Lunch,NS,"[('Steak', 8), ('Fries', 4)]",408.0,-37.8114892,144.9647681,0,7.601,15.2589711
ORDY09308,2018-04-15,11:22:49,Breakfast,TP,"[('Cereal', 4), ('Coffee', 4), ('Eggs', 9)]",312.0,-37.8070286,144.9709445,0,9.359,19.850098799999998
ORDZ05347,2018-05-05,12:03:22,Lunch,NS,"[('Fries', 7), ('Steak', 9), ('Salad', 1)]",506.2,-37.8140547,144.9481931,0,10.085,17.6351966
ORDC04112,2018-09-09,16:16:54,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 9), ('Pasta', 3)]",521.5,-37.8181124,145.0038553,0,10.468,18.3353162
ORDA10465,2018-10-17,17:38:01,Dinner,BK,"[('Salmon', 3), ('Pasta', 4), ('Fish&Chips', 6), ('Shrimp', 2)]",551.0,-37.8013885,144.950348,0,8.823,15.7767317
ORDA05676,2018-05-18,12:33:48,Lunch,BK,"[('Salad', 9), ('Burger', 10), ('Steak', 6)]",734.8,-37.8149007,144.9450232,0,9.158,15.1738344
ORDC06966,2018-07-09,14:15:12,Lunch,NS,"[('Chicken', 3), ('Salad', 7), ('Fries', 9)]",324.4,-37.8093554,144.9744788,0,7.364,12.6466567
ORDI06510,2018-10-05,17:07:36,Dinner,NS,"[('Pasta', 5), ('Salmon', 1), ('Fish&Chips', 8), ('Shrimp', 2)]",566.5,-37.8087869,144.9667438,0,7.148,12.4001199
ORDB00565,2018-03-04,10:01:41,Breakfast,TP,"[('Pancake', 7), ('Cereal', 10)]",379.75,-37.819742,145.001089,0,10.816,7.47152795
ORDY06932,2018-07-16,14:25:21,Lunch,TP,"[('Salad', 7), ('Fries', 4), ('Chicken', 2), ('Burger', 3), ('Steak', 3)]",460.4,-37.8141249,144.9724314,0,8.557,12.0419916
ORDJ10236,2018-07-22,14:35:29,Lunch,TP,"[('Fries', 8), ('Burger', 7), ('Salad', 2), ('Steak', 5)]",572.4,-37.8087586,144.9467904,0,9.822,21.95529405
ORDC09147,2018-12-10,19:19:26,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 1), ('Pasta', 4)]",253.0,-37.8251775,144.9460601,0,10.343,16.3665287
