order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB05138,2018-11-13,18:28:43,Dinner,TP,"[('Pasta', 7), ('Salmon', 3), ('Shrimp', 2), ('Fish&Chips', 1)]",458.5,-37.8051076,144.9774461,0,10.447,14.5836956
ORDI03104,2018-03-19,10:32:06,Breakfast,NS,"[('Pancake', 3), ('Eggs', 7), ('Cereal', 4), ('Coffee', 7)]",363.25,-37.814716,144.9521635,0,8.724,13.9931247
ORDK09995,2018-10-07,17:17:44,Dinner,BK,"[('Shrimp', 10), ('Salmon', 5), ('Fish&Chips', 8), ('Pasta', 2)]",1080.0,-37.8199029,144.9613309,0,8.067,17.5097058
ORDA05100,2018-03-13,10:21:58,Breakfast,,"[('Coffee', 4), ('Cereal', 6), ('Pancake', 2)]",204.5,-37.8102123,144.9807122,0,,10.3317651
ORDB09688,2018-02-07,09:10:59,Breakfast,,"[('Coffee', 3), ('Pancake', 9), ('Cereal', 8)]",408.75,-37.8244837,144.9890336,0,,12.2449884
ORDI03618,2018-07-07,14:15:12,Lunch,NS,"[('Burger', 8), ('Chicken', 9), ('Fries', 9), ('Steak', 7)]",959.0,-37.81863,145.0160648,0,11.992,
ORDB04203,2018-05-23,12:43:56,Lunch,TP,"[('Fries', 8), ('Chicken', 6), ('Steak', 6), ('Salad', 4)]",626.8,-37.8146281,144.9834564,0,9.31,12.7479677
ORDK09877,2018-03-25,10:42:15,Breakfast,BK,"[('Pancake', 4), ('Eggs', 2), ('Cereal', 7)]",288.0,-37.8045967,144.9196376,0,11.682,19.1823873
ORDA02734,2018-05-04,12:03:22,Lunch,BK,"[('Fries', 5), ('Salad', 4), ('Steak', 9), ('Burger', 3)]",626.8,-37.8018706,144.9376783,0,10.353,16.6419545
ORDC10393,2018-11-13,18:28:43,Dinner,NS,"[('Salmon', 8), ('Pasta', 10)]",603.0,-37.8064259,144.9439917,0,9.27,15.2813176
