order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC07201,2018-13-08,15:26:11,Lunch,NS,"[('Burger', 1), ('Fries', 7)]",115.0,-37.8203816,144.9653528,0,8.871,14.7242555
ORDI03938,2018-11-20,18:38:52,Dinner,NS,"[('Shrimp', 6), ('Salmon', 9)]",693.0,-37.8221392,145.0155504,0,11.707,17.657479
ORDZ06510,2018-03-11,10:11:49,Breakfast,NS,"[('Coffee', 8), ('Eggs', 3)]",126.0,-37.8104323,144.9671071,0,7.357,14.3109794
ORDA07709,2018-09-20,16:37:10,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 8)]",395.0,-37.8145666,145.0143837,0,4.417,10.7647573
ORDX04770,2018-08-14,15:26:11,Lunch,ns,"[('Chicken', 1), ('Steak', 10), ('Salad', 4), ('Burger', 8), ('Fries', 9)]",906.8,-37.8035969,144.9665117,0,7.444,13.8245179
ORDA05949,2018-03-22,10:32:06,Breakfast,BK,"[('Pancake', 2), ('Coffee', 8), ('Eggs', 1), ('Cereal', 10)]",345.4,-37.800217,144.9548526,0,8.506,13.3632319
ORDJ07735,2018-12-06,19:19:26,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 2), ('Salmon', 8), ('Shrimp', 4)]",774.0,-37.8134506,144.9739921,1,8.61,12.6360428
ORDY08123,2018-08-27,15:56:37,Lunch,TP,"[('Chicken', 1), ('Fries', 6), ('Burger', 6), ('Salad', 2)]",324.4,-37.8205549,144.9532181,0,8.615,12.0920768
ORDY07346,2018-07-26,14:45:38,Lunch,TP,"[('Fries', 10), ('Steak', 6)]",390.0,-37.8042156,144.9680687,0,9.499,13.1092933
ORDI00966,2018-01-18,08:30:25,Breakfast,NS,"[('Pancake', 3), ('Cereal', 4), ('Coffee', 10)]",231.75,-37.8038207,144.9678332,1,6.619,5.3491
ORDC04077,2018-09-26,16:57:27,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 7), ('Shrimp', 5), ('Salmon', 8)]",825.5,-37.8108463,144.9516429,0,10.003,14.5031246
ORDA06548,2018-12-01,18:59:09,Dinner,BK,"[('Salmon', 2), ('Pasta', 3), ('Fish&Chips', 6), ('Shrimp', 4)]",590.5,-37.8004791,145.0100026,0,4.584,14.0634424
