order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX06712,2018-06-13,13:24:30,Lunch,BK,"[('Salad', 6), ('Burger', 4), ('Chicken', 4), ('Steak', 10), ('Fries', 3)]",841.2,-37.7998964,144.9289558,0,10.773,16.9325336
ORDJ03560,2018-10-30,17:58:18,Dinner,TP,"[('Shrimp', 9), ('Eggs', 3), ('Fish&Chips', 9)]",924.0,-37.8216454,144.9944913,0,9.971,14.2293727
ORDK09797,2018-06-05,13:04:13,Lunch,BK,"[('Steak', 1), ('Burger', 3)]",138.0,-37.8113309,144.9294072,0,10.637,17.8894579
ORDX11106,2018-05-04,12:03:22,Lunch,NS,"[('Salad', 8), ('Fries', 2), ('Steak', 2), ('Chicken', 9), ('Burger', 5)]",694.6,-37.7999235,144.9350643,0,12.228,18.4958659
ORDK06820,2018-11-02,18:08:27,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 2), ('Pasta', 4), ('Salmon', 6)]",604.0,-37.8203369,144.9902518,0,5.861,12.5455814
ORDZ09942,2018-03-14,10:21:58,Breakfast,NS,"[('Coffee', 6), ('Cereal', 4), ('Pancake', 2), ('Eggs', 7)]",331.5,-37.8002377,144.9699444,0,6.139,10.7002409
ORDJ00192,2018-11-24,18:49:00,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 2)]",230.0,-37.8126683,144.9430737,0,9.985,15.3523172
ORDC08709,2018-01-14,08:20:16,Breakfast,NS,"[('Eggs', 9), ('Coffee', 5)]",235.5,-37.8178009,144.9887597,1,9.193,8.1459758
ORDB05845,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 4), ('Shrimp', 6)]",833.0,-37.8205367,144.9919893,0,9.813,13.9022849
ORDK01435,2018-09-07,16:16:54,Dinner,ns,"[('Salmon', 8), ('Shrimp', 2), ('Fish&Chips', 10)]",786.0,-37.821232,144.9780544,0,7.09,13.5818516
ORDX03103,2018-11-21,18:38:52,Dinner,BK,"[('Shrimp', 8), ('Salmon', 9), ('Fish&Chips', 4), ('Pasta', 9)]",1188.5,37.8133476,144.9357502,0,10.285,17.1710468
ORDZ01950,2018-04-16,11:22:49,Breakfast,NS,"[('Coffee', 3), ('Cereal', 2)]",64.5,-37.8136191,144.9571952,0,8.284,13.2923283
ORDZ01018,2018-05-24,12:43:56,Lunch,NS,"[('Fries', 6), ('Steak', 5), ('Salad', 9), ('Chicken', 2)]",515.8,-37.8127899,144.9398626,0,11.012,14.9378021
ORDK03422,2018-03-24,10:42:15,Breakfast,tp,"[('Coffee', 2), ('Eggs', 1), ('Pancake', 5), ('Cereal', 6)]",284.25,-37.8180334,144.9330035,0,10.457,17.4690268
ORDZ04535,2018-08-06,15:05:54,Lunch,NS,"[('Burger', 6), ('Fries', 1), ('Salad', 7), ('Chicken', 8)]",279.0,-37.8046753,144.99815,0,8.999,14.6702165
ORDZ00525,2018-05-23,12:43:56,Lunch,NS,"[('Steak', 4), ('Salad', 2), ('Burger', 9)]",493.4,-37.8134464,144.9897247,0,8.876,14.0874901
ORDY10435,2018-08-15,15:26:11,Lunch,TP,"[('Chicken', 5), ('Burger', 9), ('Salad', 3), ('Fries', 7), ('Steak', 10)]",1024.6,-37.8084078,144.9758786,0,9.202,12.7423806
ORDJ07030,01-01-2018,08:00:00,Breakfast,TP,"[('Coffee', 1), ('Pancake', 6), ('Eggs', 5), ('Cereal', 8)]",431.0,-37.8213426,144.9463561,1,9.039,6.1603601
ORDI00108,2018-04-18,11:32:57,Breakfast,NS,"[('Pancake', 3), ('Cereal', 1)]",142.4,-37.8108058,144.9767273,0,7.689,12.8400384
ORDK09140,2018-01-25,08:40:33,Breakfast,BK,"[('Cereal', 5), ('Pancake', 10), ('Coffee', 8), ('Eggs', 3)]",585.0,-37.822551,144.9938715,0,5.742,10.7981188
ORDK09297,2018-01-13,08:20:16,Breakfast,BK,"[('Cereal', 5), ('Pancake', 6), ('Eggs', 1), ('Coffee', 7)]",704.2,-37.8075659,144.9579251,1,7.928,7.1349775
ORDJ06989,2018-09-30,16:57:27,Dinner,TP,"[('Pasta', 2), ('Shrimp', 6), ('Fish&Chips', 10), ('Salmon', 10)]",1139.0,-37.7982175,144.9773982,0,10.362,15.7152011
ORDZ09027,2018-08-17,15:36:20,Lunch,NS,"[('Fries', 4), ('Salad', 3), ('Chicken', 9)]",387.6,-37.8092805,144.9320471,0,9.783,14.6802333
ORDI05005,2018-01-03,08:00:00,Breakfast,NS,"[('Pancake', 8), ('Eggs', 6)]",172.4,-37.8041383,144.9384214,1,9.921,7.5707895
ORDZ04997,2018-04-16,11:22:49,Breakfast,NS,"[('Pancake', 8), ('Coffee', 2), ('Cereal', 8)]",377.0,-37.8136016,144.9572596,0,8.278,13.2503384
ORDC06097,2018-01-26,08:50:42,Breakfast,NS,"[('Pancake', 9), ('Cereal', 5)]",398.4,-37.8153832,144.9629942,0,8.214,13.3753721
ORDX05696,2018-04-25,11:43:05,Breakfast,BK,"[('Coffee', 6), ('Pancake', 9)]",263.25,-37.8064367,144.9520099,0,9.746,12.9634384
ORDK04391,2018-05-07,12:03:22,Lunch,BK,"[('Fries', 10), ('Chicken', 6), ('Steak', 10), ('Salad', 1), ('Burger', 7)]",996.2,-37.8217497,144.9367564,0,8.055,16.5228106
ORDZ10854,2018-04-01,10:52:23,Breakfast,NS,"[('Pancake', 9), ('Coffee', 1)]",225.75,-37.8189562,144.9542785,0,9.171,16.1858584
ORDY04174,2018-03-23,10:42:15,Breakfast,TP,"[('Coffee', 6), ('Cereal', 8), ('Eggs', 5), ('Pancake', 2)]",371.5,-37.8163392,144.9287765,0,11.57,13.9772209
ORDI00833,2018-11-15,18:28:43,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 7), ('Shrimp', 1), ('Pasta', 7)]",778.5,-37.8212004,144.984006,0,8.107,15.0147237
ORDJ08974,2018-05-10,12:13:31,Lunch,TP,"[('Steak', 6), ('Burger', 7), ('Chicken', 10), ('Fries', 4)]",855.0,37.7985159,144.9642037,0,9.92,13.076684
