order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC07484,2018-04-11,11:12:40,Breakfast,NS,"[('Cereal', 4), ('Coffee', 3), ('Pancake', 7)]",276.25,-37.7994828,144.9368464,0,9.212,14.2464733
ORDK09460,2018-10-29,17:58:18,Dinner,BK,"[('Pasta', 3), ('Salmon', 1)]",123.5,-37.8178879,144.9621366,0,7.931,14.7409523
ORDX01276,2018-08-18,15:36:20,Lunch,BK,"[('Chicken', 1), ('Burger', 1)]",63.0,-37.8118765,144.9716191,0,6.948,15.4267377
ORDA01522,2018-01-30,08:50:42,Breakfast,BK,"[('Pancake', 1), ('Coffee', 5)]",61.75,-37.8133288,144.9627191,0,7.713,12.5332729
ORDK07122,2018-02-19,09:31:16,Breakfast,BK,"[('Coffee', 1), ('Cereal', 9), ('Eggs', 4), ('Pancake', 10)]",527.0,-37.8184938,144.9442143,0,9.83,14.5697231
ORDC04527,2018-08-13,15:26:11,Lunch,NS,"[('Chicken', 3), ('Salad', 2), ('Fries', 8)]",226.4,-37.8000915,144.9419838,0,8.752,6.96602435
ORDI08620,2018-06-21,13:34:38,Lunch,NS,"[('Steak', 3), ('Chicken', 2), ('Fries', 7)]",283.0,-37.8213537,144.9525075,0,9.572,14.6167148
ORDJ08906,2018-10-30,17:58:18,Dinner,TP,"[('Shrimp', 2), ('Pasta', 4), ('Salmon', 9)]",587.0,-37.807418,144.9989152,0,11.207,15.146128
ORDZ05636,2018-01-05,08:00:00,Breakfast,NS,"[('Coffee', 5), ('Pancake', 10), ('Cereal', 10), ('Eggs', 2)]",534.0,-37.8106761,144.9394491,1,9.677,7.4850468
ORDY09755,2018-09-28,16:57:27,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 2), ('Salmon', 4), ('Shrimp', 4)]",587.5,-37.8000202,144.9485889,0,10.333,21.886293
ORDB05804,2018-07-29,14:55:46,Lunch,TP,"[('Salad', 6), ('Burger', 9), ('Steak', 10)]",832.2,-37.8194074,144.9496208,0,8.953,13.5633353
ORDI09103,2018-11-19,18:38:52,Dinner,NS,"[('Salmon', 8), ('Pasta', 6), ('Fish&Chips', 7), ('Shrimp', 6)]",1062.0,-37.8239621,144.9901629,0,9.633,7.78564445
ORDZ05050,2018-04-13,11:22:49,Breakfast,NS,"[('Cereal', 6), ('Eggs', 3), ('Pancake', 10)]",434.5,-37.8149753,144.9506194,0,10.345,15.2058367
ORDA05897,2018-10-07,17:17:44,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 9), ('Salmon', 7)]",948.0,-37.8194281,144.9611686,0,8.019,17.4046735
ORDZ05526,2018-07-13,14:25:21,Lunch,NS,"[('Chicken', 8), ('Fries', 4), ('Burger', 3)]",397.0,-37.8228754,144.9765218,0,9.02,14.493136
ORDJ08440,2018-11-21,18:49:00,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 5), ('Shrimp', 2), ('Pasta', 2)]",718.0,-37.8024488,144.9566083,0,9.51,13.9172185
ORDJ04406,2018-07-06,14:05:04,Lunch,TP,"[('Chicken', 7), ('Fries', 7), ('Burger', 6), ('Steak', 5)]",719.0,-37.8197666,144.9949336,0,10.169,13.2067541
ORDJ04355,2018-05-16,12:23:39,Lunch,TP,"[('Salad', 5), ('Chicken', 3), ('Fries', 10)]",302.0,-37.7992647,145.0055896,0,12.524,15.6741413
ORDC00427,2018-01-05,08:00:00,Breakfast,NS,"[('Coffee', 4), ('Pancake', 4), ('Eggs', 5)]",237.0,-37.8118639,144.938485,1,9.755,7.5227956
ORDI06552,2018-07-24,14:45:38,Lunch,NS,"[('Salad', 7), ('Steak', 8), ('Burger', 1), ('Chicken', 4)]",639.4,-37.8212909,144.9681715,0,8.791,14.2631595
ORDK00922,2018-05-14,12:23:39,Lunch,BK,"[('Fries', 8), ('Salad', 9)]",250.8,-37.8049188,144.9478494,0,8.797,14.6018392
ORDX09512,2018-02-11,09:21:07,Breakfast,BK,"[('Pancake', 6), ('Coffee', 9)]",213.0,-37.8157049,144.9696048,0,7.21,14.6761693
ORDI06730,2018-06-20,13:34:38,Lunch,NS,"[('Salad', 6), ('Burger', 3), ('Fries', 3)]",232.2,-37.811544,144.9563109,0,8.128,14.0427876
ORDX08888,2018-06-16,13:24:30,Lunch,BK,"[('Fries', 8), ('Steak', 6), ('Chicken', 1), ('Burger', 4)]",522.0,-37.8223938,144.9487416,0,9.186,17.5083178
