order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ08297,2018-03-21,10:32:06,Breakfast,NS,"[('Pancake', 3), ('Eggs', 10), ('Cereal', 3)]",355.75,-37.8160186,144.9610975,0,8.408,13.2984959
ORDX00461,2018-09-18,16:37:10,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 6), ('Salmon', 8), ('Pasta', 1)]",714.5,-37.8173222,145.0040415,0,4.364,10.6142523
ORDA11103,2018-08-15,15:26:11,Lunch,BK,"[('Fries', 6), ('Burger', 4), ('Steak', 3)]",331.0,-37.8084043,144.9758436,0,6.295,11.9447769
ORDY02574,2018-11-16,18:28:43,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 8)]",500.0,-37.8236345,144.9590451,0,8.358,12.4563841
ORDI10518,2018-11-01,18:08:27,Dinner,NS,"[('Salmon', 9), ('Pasta', 7), ('Shrimp', 8)]",993.5,-37.8241762,144.9820838,0,9.403,15.2029032
ORDJ10117,2018-05-24,12:43:56,Lunch,TP,"[('Steak', 4), ('Fries', 8)]",276.0,-37.8224994,144.9793968,0,8.454,11.5522351
ORDJ05683,2018-03-03,10:01:41,Breakfast,TP,"[('Eggs', 9), ('Coffee', 9), ('Cereal', 2)]",307.5,-37.8143041,144.9776345,0,8.807,13.315158
ORDZ02522,2018-06-10,13:14:21,Lunch,NS,"[('Steak', 10), ('Burger', 2), ('Chicken', 8)]",768.0,-37.8048211,144.993781,0,8.607,16.3358216
ORDZ02351,2018-09-12,16:27:02,Dinner,NS,"[('Shrimp', 3), ('Salmon', 6), ('Fish&Chips', 5)]",583.0,-37.8215382,144.9671453,0,8.969,15.8156179
ORDY10795,2018-07-27,14:45:38,Lunch,TP,"[('Burger', 4), ('Fries', 7), ('Steak', 10)]",658.0,-37.8239685,144.9827317,0,8.682,12.249824
ORDC05360,2018-02-12,09:21:07,Breakfast,NS,"[('Eggs', 5), ('Pancake', 10)]",352.5,-37.8130107,144.9711542,0,7.535,12.3900477
ORDA01756,2018-09-13,16:27:02,Dinner,BK,"[('Salmon', 2), ('Shrimp', 5)]",352.0,-37.8158434,144.9342969,0,10.273,17.127051
ORDJ01442,2018-05-18,12:33:48,Lunch,TP,"[('Steak', 3), ('Chicken', 8), ('Fries', 2), ('Salad', 5), ('Burger', 8)]",749.0,-37.8149433,144.9450349,0,9.565,13.0525237
ORDK05410,2018-12-28,20:00:00,Dinner,BK,"[('Shrimp', 6), ('Pasta', 9), ('Fish&Chips', 6), ('Salmon', 6)]",1027.5,-37.819633,144.952039,0,8.898,16.1977176
ORDY08863,2018-04-29,11:53:14,Breakfast,TP,"[('Coffee', 9), ('Pancake', 10), ('Eggs', 10), ('Cereal', 6)]",656.0,-37.8165334,144.9896968,0,9.823,13.8543236
ORDY00007,2018-10-22,17:48:10,Dinner,TP,"[('Shrimp', 9), ('Salmon', 2)]",568.0,-37.8199567,144.9614133,0,7.564,12.2889152
ORDX05327,2018-10-03,17:07:36,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 2), ('Salmon', 8), ('Shrimp', 7)]",831.0,-37.8085582,144.9566343,0,8.073,14.6195824
ORDK01883,2018-10-10,17:17:44,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 9)]",614.0,-37.8117199,144.9528154,0,8.489,15.1668787
ORDX03405,2018-02-10,09:21:07,Breakfast,BK,"[('Eggs', 7), ('Pancake', 7)]",323.75,-37.8108465,144.9673634,0,7.181,14.8558231
ORDI07619,2018-08-09,15:16:03,Lunch,NS,"[('Steak', 2), ('Chicken', 1)]",122.0,-37.8155547,144.9880593,0,8.974,14.3880704
ORDC10335,2018-01-08,08:10:08,Breakfast,NS,"[('Coffee', 4), ('Cereal', 5), ('Eggs', 9)]",333.0,-37.8184073,144.9798435,1,8.637,7.1155725
ORDI05235,2018-11-30,18:59:09,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 9), ('Shrimp', 10), ('Pasta', 9)]",1471.5,-37.802133,145.0041449,0,9.368,15.4473248
ORDJ05518,2018-10-29,17:58:18,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 8)]",643.0,-37.8195648,144.969116,0,7.35,11.7726806
ORDY03040,2018-04-19,11:32:57,Breakfast,TP,"[('Pancake', 6), ('Cereal', 7), ('Coffee', 3), ('Eggs', 3)]",381.0,-37.8141341,144.9673044,0,8.204,10.9894825
