order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ00459,07-07-2018,14:15:12,Lunch,NS,"[('Steak', 3), ('Chicken', 6)]",327.0,-37.8104897,144.9681819,0,7.311,14.7105277
ORDC07911,2018-10-13,17:27:53,Dinner,NS,"[('Pasta', 1), ('Shrimp', 2), ('Fish&Chips', 7)]",380.5,-37.8205523,144.9572336,1,9.236,17.7727614
ORDJ00147,2018-10-15,17:27:53,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 7)]",569.0,37.8096182,144.9757119,0,9.066,13.2467146
ORDB10508,2018-24-02,09:41:24,Breakfast,TP,"[('Coffee', 7), ('Pancake', 2)]",101.0,-37.8119176,145.0096674,0,11.859,15.2462466
ORDI02315,2018-08-05,15:05:54,Lunch,NS,"[('Steak', 3), ('Salad', 6), ('Fries', 3), ('Burger', 3)]",367.2,-37.8129201,144.9520943,0,8.518,16.2742152
ORDA08393,2018-12-02,19:09:17,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 8), ('Shrimp', 2)]",611.0,-37.8153922,144.9665197,0,7.531,16.0352185
ORDB01041,2018-08-26,15:46:28,Lunch,TP,"[('Steak', 4), ('Chicken', 5), ('Fries', 2), ('Salad', 8), ('Burger', 6)]",687.6,37.807684,144.9400828,0,10.248,15.1981549
ORDZ09299,2018-07-16,14:25:21,Lunch,NS,"[('Fries', 6), ('Chicken', 4), ('Steak', 6), ('Salad', 9)]",624.8,-37.8217484,144.9680858,0,8.843,14.398599
ORDI08340,2018-04-02,10:52:23,Breakfast,NS,"[('Eggs', 8), ('Cereal', 7), ('Pancake', 4)]",420.0,-37.8152207,144.9522229,0,8.778,13.901743
ORDJ06951,2018-11-07,18:18:35,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 6)]",359.0,-37.80935,144.9608341,0,8.612,12.5924719
ORDY06441,2018-01-28,08:50:42,Breakfast,TP,"[('Coffee', 6), ('Eggs', 10)]",265.0,-37.8098999,144.9358427,0,10.562,14.3709544
ORDX02629,2018-03-07,10:01:41,Breakfast,BK,"[('Eggs', 9), ('Pancake', 3)]",270.75,-37.8141799,144.9793023,0,6.25,10.8358665
ORDX03580,2018-09-02,16:06:45,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 6)]",281.0,-37.8117601,144.9712728,0,6.951,16.3810514
ORDZ08706,2018-12-01,19:09:17,Lunch,NS,"[('Pasta', 6), ('Shrimp', 4), ('Salmon', 2), ('Fish&Chips', 9)]",778.0,-37.8011147,144.9983507,0,8.906,16.8234817
ORDX04720,2018-05-19,12:33:48,Lunch,BK,"[('Fries', 8), ('Burger', 9), ('Chicken', 9), ('Steak', 7), ('Pancake', 1)]",995.2,-37.8211522,144.9997379,0,5.26,13.6043011
ORDK05093,2018-01-07,08:10:08,Breakfast,BK,"[('Cereal', 7), ('Pancake', 6), ('Coffee', 4), ('Eggs', 10)]",542.5,37.8130415,144.9373111,1,10.137,8.5839319
ORDI01218,2018-11-21,18:38:52,Dinner,NS,"[('Salmon', 10), ('Pasta', 3)]",492.5,-37.8132874,144.9359105,0,10.2,15.5266004
ORDK06037,2018-05-04,12:03:22,Lunch,BK,"[('Burger', 4), ('Fries', 10)]",244.0,-37.8001972,144.9354185,0,12.209,18.6137752
ORDY09026,2018-02-14,09:21:07,Breakfast,TP,"[('Eggs', 10), ('Pancake', 6), ('Coffee', 2)]",380.5,-37.8086821,144.9548234,0,9.029,11.5730735
ORDC02734,09-06-2018,13:14:21,Lunch,NS,"[('Burger', 10), ('Fries', 10), ('Salad', 4)]",498.8,-37.8051002,145.0150051,0,10.418,17.6054263
ORDK09440,2018-06-21,13:34:38,Breakfast,BK,"[('Fries', 2), ('Steak', 5), ('Chicken', 4), ('Burger', 9)]",656.0,-37.834322,144.9051637,0,13.78,20.1273232
ORDJ03870,2018-07-07,14:05:04,Lunch,TP,"[('Steak', 2), ('Burger', 4), ('Fries', 6), ('Salad', 9)]",440.8,-37.8255451,144.9967863,0,9.93,14.6837143
ORDB01708,2018-04-10,11:12:40,Breakfast,ns,"[('Pancake', 9), ('Eggs', 1)]",240.25,-37.8031147,144.9496683,0,9.937,12.4651703
ORDY00197,2018-08-20,15:36:20,Lunch,TP,"[('Salad', 8), ('Fries', 4), ('Steak', 4)]",365.6,-37.8046332,144.952985,1,9.645,12.7339534
ORDY04767,2018-04-14,11:22:49,Breakfast,TP,"[('Coffee', 5), ('Steak', 4)]",121.5,-37.8180563,144.9944585,0,10.09,14.5194311
ORDZ05972,2018-10-06,17:07:36,Dinner,NS,"[('Pasta', 8), ('Shrimp', 5)]",490.0,-37.8059569,144.9644642,1,7.117,14.6455062
ORDJ04266,2018-10-24,17:48:10,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 6)]",372.0,-37.7996302,144.961576,0,9.879,14.0007158
ORDZ03354,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 6), ('Chicken', 7)]",410.0,-37.8034692,144.9497639,0,8.333,15.9921571
ORDK05803,2018-01-27,08:50:42,Breakfast,BK,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 5)]",334.25,-37.8112391,144.9734325,0,6.799,13.9134948
ORDA09058,2018-03-23,10:42:15,Breakfast,BK,"[('Coffee', 3), ('Cereal', 1), ('Eggs', 8), ('Pancake', 8)]",413.5,-37.819997,144.9853336,0,6.28,10.903181
ORDZ02547,2018-12-13,19:29:34,Dinner,NS,"[('Coffee', 3), ('Shrimp', 5), ('Salmon', 1)]",416.0,-37.8188302,144.9567625,0,9.02,14.9888852
ORDJ05082,2018-08-01,14:55:46,Lunch,TP,"[('Salad', 1), ('Fries', 5), ('Burger', 6), ('Chicken', 2)]",327.2,-37.8147543,144.9651706,0,8.02,11.6035426
ORDX07374,2018-11-18,18:38:52,Breakfast,BK,"[('Pasta', 1), ('Fish&Chips', 4), ('Salmon', 5), ('Shrimp', 9)]",858.5,-37.8108897,145.0041087,0,3.768,13.1692188
ORDJ06281,2018-11-21,18:38:52,Dinner,TP,"[('Salmon', 6), ('Shrimp', 3)]",408.0,-37.8174308,144.9878354,0,10.554,13.8908942
ORDY02503,2018-06-13,13:24:30,Breakfast,TP,"[('Chicken', 3), ('Fries', 5), ('Steak', 2)]",246.0,-37.8261784,144.951993,0,8.459,11.809239
ORDB10201,11-06-2018,13:14:21,Lunch,TP,"[('Fries', 10), ('Salad', 4), ('Chicken', 4), ('Steak', 7), ('Burger', 9)]",910.8,-37.8230565,144.942479,0,9.323,13.1980086
ORDI01355,12-11-2018,18:28:43,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 2), ('Pasta', 2), ('Shrimp', 10)]",829.0,-37.8186777,144.959515,0,8.85,14.7929977
ORDZ01351,2018-12-16,19:29:34,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 5)]",242.5,-37.8134932,144.9656098,0,7.845,15.609829
ORDA03440,2018-01-25,08:40:33,Breakfast,BK,"[('Eggs', 9), ('Coffee', 8), ('Cereal', 2)]",300.0,-37.8236006,144.9561396,0,8.76,13.212215
