order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC02949,2018-03-06,10:01:41,Breakfast,NS,"[('Coffee', 10), ('Pancake', 5), ('Eggs', 5), ('Cereal', 10)]",516.25,-37.8132459,144.9514796,0,8.579,13.7951811
ORDZ02298,2018-07-23,14:45:38,Lunch,NS,"[('Chicken', 3), ('Salad', 5)]",182.0,-37.8204326,145.0097601,0,11.081,16.7827109
ORDY07668,2018-10-24,17:48:10,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 7)]",297.5,-37.8205124,144.966366,0,7.433,11.7519514
ORDK03180,2018-12-02,19:09:17,Dinner,BK,"[('Shrimp', 3), ('Pasta', 4)]",272.0,-37.8209233,144.9881771,0,6.074,15.4836904
ORDY00884,2018-01-01,08:00:00,Breakfast,TP,"[('Pancake', 9), ('Eggs', 3)]",284.25,-37.8041927,144.9587151,1,9.216,6.0816592
ORDX07456,2018-06-28,13:54:55,Lunch,BK,"[('Burger', 10), ('Steak', 8), ('Fries', 2)]",694.0,-37.8074198,144.9422886,0,9.541,15.6592528
ORDX07308,2018-09-13,16:27:02,Dinner,,"[('Pasta', 8), ('Shrimp', 1), ('Fish&Chips', 9), ('Salmon', 3)]",712.0,-37.8091964,144.9565147,0,,15.3741988
ORDX07872,2018-11-11,18:18:35,Dinner,,"[('Pasta', 9), ('Shrimp', 2), ('Fish&Chips', 10)]",705.5,-37.8028781,144.9606271,0,7.967,17.7387394
ORDJ03881,2018-06-06,13:04:13,Lunch,TP,"[('Fries', 2), ('Chicken', 1)]",56.0,-37.8033927,144.9492205,0,9.944,13.5926998
ORDC08778,2018-10-26,17:48:10,Dinner,,"[('Salmon', 9), ('Pasta', 1), ('Shrimp', 10)]",936.5,-37.8203127,144.9655996,0,8.895,14.9604272
