order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ09324,2018-27-03,10:42:15,Breakfast,NS,"[('Eggs', 5), ('Coffee', 1)]",117.5,-37.8210363,144.9552375,0,9.407,15.0013808
ORDZ07866,2018-06-14,13:24:30,Lunch,NS,"[('Chicken', 3), ('Burger', 10), ('Steak', 6), ('Fries', 5)]",736.0,-37.8002992,144.9676887,0,6.564,12.0982565
ORDC08765,2018-06-23,13:44:47,Lunch,NS,"[('Burger', 2), ('Cereal', 1), ('Chicken', 7)]",331.0,-37.8184632,144.9746122,0,8.364,15.6958361
ORDK07268,2018-10-02,17:07:36,Dinner,BK,"[('Salmon', 5), ('Pasta', 2), ('Fish&Chips', 6)]",470.0,-37.8244413,144.9526875,1,9.12,15.4180384
ORDX04442,2018-07-10,14:15:12,Lunch,BK,"[('Salad', 6), ('Steak', 4), ('Chicken', 5), ('Fries', 8)]",539.2,-37.824511,144.9828365,0,9.397,12.5193336
ORDK00526,2018-11-18,18:38:52,Dinner,BK,"[('Pasta', 10), ('Salmon', 5), ('Fish&Chips', 3), ('Shrimp', 6)]",909.0,-37.8101225,144.996586,1,4.437,13.7359214
ORDK06542,2018-11-08,18:18:35,Dinner,BK,"[('Shrimp', 5), ('Salmon', 8), ('Eggs', 10)]",948.0,-37.811916,145.0133659,0,3.54,10.8401318
ORDK09080,2018-09-06,16:16:54,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 9), ('Shrimp', 3), ('Salmon', 1)]",600.5,-37.8194101,144.9772839,1,7.099,13.7832391
ORDC03191,2018-06-19,13:34:38,Lunch,NS,"[('Burger', 4), ('Salad', 3), ('Fries', 1)]",187.6,-37.821794,145.0047484,0,10.843,16.1729359
ORDB06280,2018-09-26,16:47:19,Dinner,NS,"[('Salmon', 8), ('Shrimp', 10)]",868.0,-37.7992211,144.9611069,0,10.048,13.7732653
ORDC03687,2018-04-02,11:02:32,Breakfast,NS,"[('Eggs', 1), ('Coffee', 6), ('Cereal', 3), ('Pancake', 2)]",472.25,-37.806973,145.0055785,0,9.662,14.7764459
ORDK05905,2018-08-15,15:26:11,Breakfast,BK,"[('Chicken', 3), ('Salad', 1), ('Fries', 2), ('Steak', 9)]",542.2,-37.8089287,144.9825692,0,5.686,11.4353068
ORDZ10981,2018-27-12,20:00:00,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 5), ('Salmon', 9)]",819.0,-37.8259216,144.9342038,0,11.796,17.6883894
ORDK09606,2018-06-21,13:34:38,Lunch,BK,"[('Fries', 4), ('Burger', 4), ('Salad', 5), ('Steak', 10)]",708.0,-37.8076542,144.9764255,0,6.295,12.5096453
ORDA09849,2018-16-02,09:31:16,Breakfast,BK,"[('Eggs', 9), ('Cereal', 1), ('Pancake', 5)]",340.25,-37.8005335,144.9458871,0,9.187,13.698548
ORDJ05122,2018-03-09,10:11:49,Breakfast,TP,"[('Pancake', 4), ('Coffee', 10), ('Cereal', 7), ('Eggs', 7)]",473.0,-37.8064702,144.9468763,0,8.25,12.1837256
ORDK06880,2018-01-30,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Coffee', 5)]",81.5,-37.8049916,144.9922353,0,5.275,9.4557815
ORDY09121,2018-09-22,16:47:19,Dinner,TP,"[('Shrimp', 9), ('Steak', 2), ('Fish&Chips', 1), ('Pasta', 6)]",768.0,-37.8033457,144.9481274,0,9.968,14.9901895
ORDX02979,2018-04-01,10:52:23,Breakfast,BK,"[('Pancake', 3), ('Coffee', 2), ('Cereal', 7), ('Eggs', 3)]",300.75,-37.8155682,144.9527158,0,8.609,15.3240798
ORDJ06650,2018-03-11,10:11:49,Breakfast,TP,"[('Eggs', 1), ('Pancake', 1), ('Cereal', 6), ('Coffee', 4)]",202.25,-37.8045206,144.9632404,0,9.24,13.4366071
ORDA09176,2018-08-02,15:05:54,Breakfast,BK,"[('Fries', 5), ('Chicken', 4), ('Steak', 6)]",458.0,-37.8000506,144.980491,0,6.764,12.4687503
ORDZ08213,2018-02-08,09:10:59,Lunch,NS,"[('Eggs', 6), ('Coffee', 2), ('Cereal', 5), ('Pancake', 7)]",421.75,-37.8088745,144.9701116,0,7.137,12.3047631
ORDK03017,2018-08-19,15:36:20,Lunch,BK,"[('Steak', 6), ('Chicken', 6), ('Salad', 4), ('Burger', 7), ('Fries', 7)]",831.8,-37.8027816,144.9473529,0,8.932,16.4132756
ORDA09634,2018-04-07,11:12:40,Breakfast,BK,"[('Eggs', 10), ('Pancake', 6), ('Cereal', 5), ('Coffee', 4)]",500.5,-37.8198656,145.0111411,0,10.458,11.8612155
ORDC04153,2018-07-19,14:35:29,Lunch,NS,"[('Fries', 5), ('Steak', 1), ('Chicken', 5), ('Salad', 4), ('Burger', 2)]",395.8,37.8057097,144.9772035,0,7.118,12.6024347
