order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ00252,2018-12-01,18:59:09,Dinner,TP,"[('Shrimp', 2), ('Pasta', 1)]",135.5,-37.815342,144.9661842,0,8.038,14.2970863
ORDX00429,2018-09-23,16:47:19,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 9), ('Shrimp', 5)]",919.0,-37.8150656,144.9616574,0,7.926,17.3132422
ORDI05215,2018-05-27,12:43:56,Lunch,NS,"[('Steak', 7), ('Chicken', 9), ('Salad', 5), ('Fries', 6)]",761.0,-37.8234385,144.9792752,0,8.971,8.434297
ORDK04559,2018-02-21,09:41:24,Breakfast,BK,"[('Cereal', 3), ('Coffee', 5), ('Eggs', 10), ('Pancake', 3)]",393.25,-37.8137051,144.9988923,0,4.514,9.0732919
ORDA09162,2018-10-10,17:17:44,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 7), ('Shrimp', 7), ('Salmon', 2)]",760.0,-37.8194102,144.9619622,0,7.992,15.2287003
ORDB10937,2018-11-02,18:08:27,Dinner,TP,"[('Pasta', 3), ('Shrimp', 2), ('Salmon', 10)]",600.5,-37.8010327,144.9791761,0,10.212,14.4212219
ORDJ02453,2018-10-06,17:07:36,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 1)]",286.0,-37.8193592,144.983149,0,9.143,14.3895749
ORDJ00483,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 9), ('Shrimp', 9), ('Salmon', 9)]",1252.5,-37.8195721,144.982696,0,9.092,14.5938162
ORDB05015,2018-11-16,18:38:52,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 7), ('Salmon', 7)]",586.0,-37.7998114,144.9583424,0,9.784,13.7809501
ORDZ05129,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 1), ('Chicken', 8)]",287.0,-37.8132769,144.9882693,0,8.787,16.4976903
ORDB03404,2018-01-14,08:20:16,Breakfast,TP,"[('Coffee', 1), ('Pancake', 8), ('Cereal', 4)]",285.5,-37.8096142,144.9711285,1,9.03,6.2200163
ORDB06871,2018-08-17,15:36:20,Lunch,TP,"[('Salad', 4), ('Steak', 1), ('Burger', 5), ('Chicken', 1)]",300.8,-37.8092805,144.9320471,0,10.896,14.3105444
ORDY04674,2018-09-10,16:16:54,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 10)]",590.0,-37.8101377,144.9965834,0,10.736,14.9800848
ORDJ06928,2018-08-15,15:26:11,Lunch,TP,"[('Burger', 5), ('Steak', 5), ('Salad', 6), ('Fries', 3), ('Chicken', 8)]",775.2,-37.8084589,144.9785084,0,9.384,12.7447904
ORDC01352,2018-03-23,10:42:15,Breakfast,NS,"[('Coffee', 6), ('Cereal', 7), ('Pancake', 5)]",313.25,-37.8006576,144.9577659,0,7.306,12.7047204
ORDK10757,2018-09-23,16:47:19,Dinner,BK,"[('Pasta', 3), ('Salmon', 7), ('Shrimp', 4), ('Fish&Chips', 3)]",690.5,-37.8150656,144.9616574,0,7.926,17.6193746
ORDX09520,2018-08-05,15:05:54,Lunch,BK,"[('Salad', 10), ('Burger', 4)]",296.0,-37.8030948,144.9494928,0,8.739,17.4518143
ORDZ08068,2018-04-29,11:53:14,Breakfast,NS,"[('Eggs', 7), ('Pancake', 10), ('Cereal', 9)]",585.5,-37.8157899,144.9869135,0,8.922,15.8825991
